phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,mu,epsilon,sample_size,K,M,S
0.72538125,0.010015000000000001,0.07493238595753364,0.9428575979016932,0.1033006931975891,94.14454297570575,-0.025071837154978033,0.011416411379906129,88.91278693154648,0.015738498037971255,8877.961750528853,0.0007446421058969015,1.0015,0.03870077518603471,0.04159753175895777,0.00038700775186034707,0.004207154425093053,0.01214163887350067,0.0011152708166180323,2.2915277487879395,0.005801548914617345,88.02380648162553,1.9428576072422337,3.7748431015535893,7.062583684018202,0.3631427439282628,0.8577052019785018,0.02007676079558727,1.1197521859393488e-15,-1.3877195944157496e-20,-2.775465435668912e-20,-20759254.455366205,-1.3832446117166728,0.715366250001028,quadratic,100,1.0,1e-06,8000,1.0,100,100
0.7256162500000001,0.0100075,0.07491520630045845,0.942620699025538,0.1032435620074088,94.19142633280418,-0.025086553878991846,0.01140842399421282,88.86856794711763,0.01572239319917769,8880.196647226336,0.0007458987853131672,1.00075,0.027375856150995536,0.04217132006396646,0.00027375856150995537,0.0043049972824595415,0.01232465982439708,0.0011280941372665064,2.324353348035022,0.005796135859172571,87.98003416488623,1.9426206994660227,3.773927078855184,7.059042594769194,0.3709388135243179,0.8573733571711671,0.020315019985263763,6.577574856309054e-16,1.3878141495305252e-20,3.5777187177471927e-25,-8927165.929889774,-1.3829195294274896,0.715608749996832,quadratic,100,1.0,1.1097524964120722e-06,8000,1.0,100,100
0.72548875,0.01001375,0.07496505316953048,0.9427052965365695,0.10333041438551657,94.14108566087326,-0.025062039641399175,0.011428766629680539,88.88415487372158,0.015753196213835884,8876.210697662875,0.0007440224544516424,1.001375,0.037055490483867574,0.041706248014386285,0.00037055490483867576,0.004248496608594187,0.012176724482420185,0.0011192898058045705,2.2975990609251036,0.005809007432970007,87.99546159760348,1.9427052866308299,3.774252103178836,7.064480274923089,0.36664622797165414,0.8575062282506956,0.01998360254855857,1.5151175669983475e-15,1.3878308500200734e-20,1.3878339527854563e-20,-12742635.451622063,-1.382991586028706,0.7154750000010308,quadratic,100,1.0,1.2315506032928261e-06,8000,1.0,100,100
0.7261224999999999,0.010006250000000001,0.07495068388800082,0.9424784271108426,0.10322043992301684,94.18897460195808,-0.02506168248984732,0.01142039834375461,88.84191049523919,0.01572792241495699,8878.641898337464,0.0007441532121295266,1.000625,0.02499218627891526,0.04143446625395337,0.0002499218627891526,0.004264579072173514,0.012390293905591617,0.0011205621911150384,2.337523062474134,0.005802793328475584,87.95364490966986,1.9424784546571445,3.7733760664437965,7.061330518317081,0.3669071903191855,0.8570755929110767,0.020474179291276942,8.268404407332785e-16,2.9957663091993e-25,3.183821156455382e-25,-4774462.325983415,-1.381773477529902,0.7161162499971575,quadratic,100,1.0,1.3667163564620074e-06,8000,1.0,100,100
0.7257899999999999,0.010011250000000001,0.07488203254045264,0.9424576826921147,0.10317313898021827,94.13986092567016,-0.025104850430800546,0.01139804240274634,88.83738603136335,0.015704325497384007,8873.75562805477,0.0007463026917666792,1.001125,0.033522147529655676,0.04210909521706683,0.0003352214752965567,0.004243448732761808,0.012139878428661991,0.001113035384086785,2.2900756004644562,0.0057907236053569315,87.94915954769796,1.942457680180829,3.7732892157388966,7.054695720943584,0.36389658871171726,0.857099928792856,0.019825622685503485,1.933894450828477e-15,4.902099678634788e-25,2.483224875555816e-24,-6643794.540660425,-1.3825154260350443,0.7157787500011409,quadratic,100,1.0,1.5167168884709241e-06,8000,1.0,100,100
0.72575,0.01001625,0.07490513698655722,0.9428601068505494,0.10321066067730932,94.13304448776232,-0.02508871869483957,0.011403464577949805,88.91343496066304,0.01571266218112271,8876.918503498115,0.0007464624171761046,1.001625,0.04027852250269367,0.041519724228371274,0.00040278522502693666,0.004329871692074841,0.012213456367505504,0.0011363065367338688,2.3053273198655844,0.005792685030974902,88.0244497795728,1.9428601112704016,3.774854581543077,7.059930205101347,0.374333087696485,0.8577363638716967,0.020248022848294665,3.3578235678066724e-15,-4.1627223481943246e-20,1.3084858680312738e-24,-7974501.265883232,-1.382518093708172,0.7157337500002585,quadratic,100,1.0,1.6831803533309585e-06,8000,1.0,100,100
0.72579375,0.010021250000000002,0.07501150181909289,0.9424886089233037,0.10335098892638972,94.04900675298032,-0.024989507335898085,0.011428016630606934,88.84337706881915,0.015745542904725938,8865.498522521566,0.0007404865482993699,1.002125,0.046048717408848645,0.04168986640584856,0.0004604871740884864,0.004256355582040205,0.012206258150481004,0.0011169283737330255,2.302526740365527,0.005801291225451158,87.95509229086896,1.9424885971469674,3.7734109428514113,7.067130993527317,0.36551829503951694,0.8572237939921212,0.020006988732118775,5.723290764925171e-15,1.3879132370765553e-20,1.3883304982138943e-20,-7976842.391829011,-1.3824831780898514,0.715772500003103,quadratic,100,1.0,1.867913599020781e-06,8000,1.0,100,100
0.7260812499999999,0.0100175,0.0749427347849372,0.9427033753510115,0.10321535611191884,94.10565264297593,-0.025062501329930948,0.011420758166320696,88.88361412030652,0.01572931151482109,8872.833952613571,0.0007439889787544739,1.00175,0.04179638142231933,0.04185756680025131,0.00041796381422319325,0.00423990780053707,0.01210319399518742,0.0011329984478791358,2.28335079486468,0.00580434466927526,87.99492446640834,1.9427033684549044,3.774242865247079,7.062270944467591,0.36392182602406803,0.8574636497273258,0.020012760149186258,5.272780259288345e-15,1.2063039955368505e-24,-1.3874669132697444e-20,-6001529.561544954,-1.38191248072647,0.7160637499996573,quadratic,100,1.0,2.0729217795953697e-06,8000,1.0,100,100
0.7245537499999999,0.0100225,0.07482882876235997,0.9427550952441698,0.10327574560529151,94.06386582630778,-0.02517124548876213,0.011396531599745546,88.89400821092882,0.01572903542317675,8869.444570808557,0.0007506661520917783,1.00225,0.04738077141626126,0.042281211677735776,0.00047380771416261254,0.004344164187724348,0.012365779411672596,0.0011347839747591587,2.333454232506687,0.005797177985798957,88.00522104131997,1.9427550685953878,3.7744501698800246,7.051807913482337,0.3733697359754491,0.85748331682458,0.02020143876510911,8.892332399937363e-15,1.3880469094130567e-20,-1.3875851552647962e-20,-5850762.209003967,-1.3849888421965024,0.7145312499993838,quadratic,100,1.0,2.300430119772917e-06,8000,1.0,100,100
0.725915,0.01000875,0.07490226990313917,0.9426582599573664,0.10318325134917886,94.18341550716781,-0.025087594219005176,0.01140751600921595,88.87523848332339,0.015714671840664475,8879.754063526749,0.0007453282271321636,1.000875,0.02956745465879672,0.04154922111183314,0.0002956745465879673,0.004232742830027527,0.012156881483028906,0.0011188723737729166,2.294225463359345,0.0057971659725732415,87.98663388825754,1.9426582100102074,3.7740687115554623,7.058191859340772,0.3649341989604576,0.8574366635206903,0.020148470441331504,4.1281079032548515e-15,-1.3875743408198715e-20,-1.3876909729669106e-20,-1959735.6234611184,-1.3822185048854931,0.7159062500010729,quadratic,100,1.0,2.5529080682395166e-06,8000,1.0,100,100
