phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,mu,epsilon,sample_size,K,M,S
0.99998875,0.9999762499999999,0.05000867594249911,0.4749745707379336,0.05000923854643276,0.47498585165191026,-8.266475225483061e-07,0.0026001272214877954,0.2436957273765345,0.0026001564732481197,0.24370151528752254,4.10678821678144e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959386319717445,0.006787235420984608,5.1530819772423016e-05,0.726253905713937,9.925955196590604e-05,0.018094884528850233,1.9499491429431945,3.820534745083001,4.740264758499868,0.06753372610545769,0.9123083449481532,0.01890035535177396,0.9998673157531132,0.22280971394786955,0.22280961079045436,-0.9962668948137199,-0.9962668948137199,1.25e-05,quadratic,100,1.0,2.8330961018393243e-06,8000,1.0,100,100
0.99999375,0.99999,0.049991582193496066,0.47507275925793147,0.04999189464283758,0.4750775100330319,-3.5703274882445775e-07,0.002598393900277426,0.2412149300203256,0.002598410140340802,0.2412173421937476,1.563289369648712e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938534962506885,0.00625925198372581,5.096115917043586e-05,0.4951109258014671,9.92356100683531e-05,0.015520803431381089,1.9501455216148689,3.8187058921224937,4.739698290701857,0.06736632958700864,0.9127188688273656,0.01912446474184663,0.9998664407887227,0.2233320795133204,0.22333190047988244,-1.0040322457449027,-1.0040322457449027,3.7499999999999976e-06,quadratic,100,1.0,3.1440354715915e-06,8000,1.0,100,100
0.99998875,0.9999762499999999,0.05000867592732337,0.47497457080881716,0.05000923853125685,0.4749858517227955,-8.266677746104955e-07,0.002600127220954541,0.24369579942175568,0.002600156472714859,0.24370158733445477,4.106955793651778e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959387251048354,0.006787245342717438,5.153082001819991e-05,0.7262603525215584,9.925955295048872e-05,0.01809495650673559,1.9499491434248344,3.820534819526879,4.740264757123432,0.06753372992200102,0.9123083449762401,0.01890035537313835,0.9998655269248513,0.22280971534900806,0.22280961336199445,-0.9962669059782026,-0.9962669059782026,1.25e-05,quadratic,100,1.0,3.489101213406774e-06,8000,1.0,100,100
0.99999375,0.99999,0.049991582146872986,0.4750727590724914,0.049991894596214226,0.47507750984758984,-3.570374185099805e-07,0.00259839389508995,0.241214970303303,0.002598410135153296,0.2412173824771277,1.5632597961879407e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938534885975534,0.006259259369428149,5.0961157044487815e-05,0.49511456207480303,9.923560954240025e-05,0.015520843890553528,1.9501455219616994,3.8187059338661724,4.739698286941035,0.06736632861892662,0.9127188689077695,0.019124464728090367,0.9998644557705595,0.22333207240567512,0.2233318930403704,-1.0040322592202762,-1.0040322592202762,3.7500000000000005e-06,quadratic,100,1.0,3.872038781812557e-06,8000,1.0,100,100
0.99998875,0.9999762499999999,0.05000867590863557,0.47497457089504286,0.050009238512568846,0.47498585180902325,-8.266927125637681e-07,0.0026001272202968505,0.24369588786817045,0.0026001564720571618,0.24370167578297022,4.107161567346035e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959388397995167,0.006787257498244478,5.1530820331277655e-05,0.7262682669445967,9.92595541619025e-05,0.01809504487124036,1.94994914401591,3.820534910917381,4.740264755426622,0.06753373462707701,0.9123083450108321,0.018900355399448468,0.9998633238950986,0.22280971706739064,0.22280961652472314,-0.9962669197270332,-0.9962669197270332,1.2499999999999996e-05,quadratic,100,1.0,4.297004704320844e-06,8000,1.0,100,100
0.99999375,0.99999,0.04999158208945513,0.47507275884404837,0.04999189453879603,0.4750775096191444,-3.570431682127545e-07,0.0025983938887055415,0.24121501990682426,0.002598410128768849,0.24121743208114493,1.5632234146172842e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938534791799706,0.006259268463797211,5.096115442739367e-05,0.49511903967521825,9.923560889881016e-05,0.015520893711128922,1.9501455223887798,3.8187059852680405,4.739698282309026,0.06736632742730322,0.9127188690067942,0.019124464711149546,0.9998620111236579,0.22333206364649938,0.22333188387240105,-1.0040322758100577,-1.0040322758100577,3.749999999999999e-06,quadratic,100,1.0,4.768611697714475e-06,8000,1.0,100,100
0.99998875,0.9999762499999999,0.05000867588562339,0.4749745710022728,0.05000923848955639,0.4749858519162558,-8.267234195840004e-07,0.0026001272195032743,0.2436959970260911,0.002600156471263575,0.2437017849434835,4.107416178240459e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959389810464471,0.0067872725344535366,5.153082069055832e-05,0.7262780346435319,9.925955566994389e-05,0.018095153927298012,1.9499491447460162,3.8205350237108133,4.7402647533396935,0.067533740412575,0.9123083450534362,0.018900355431848793,0.9998606107566821,0.22280971917626738,0.22280962041333544,-0.9962669366582081,-0.9962669366582081,1.25e-05,quadratic,100,1.0,5.291978735958436e-06,8000,1.0,100,100
0.99999375,0.99999,0.04999158201874346,0.475072758562612,0.04999189446808388,0.47507750933770493,-3.57050247364719e-07,0.002598393880849241,0.2412150809853507,0.0025984101209124964,0.2412174931602819,1.5631786689567843e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938534675933287,0.006259279661707333,5.0961151206006126e-05,0.4951245530657648,9.923560811248667e-05,0.015520955057060871,1.9501455229146627,3.818706048560436,4.739698276603924,0.0673663259606908,0.9127188691287524,0.01912446469028715,0.9998590004224706,0.22333205285040664,0.22333187257273546,-1.0040322962323815,-1.0040322962323815,3.7499999999999976e-06,quadratic,100,1.0,5.8727866131894766e-06,8000,1.0,100,100
0.99998875,0.9999762499999999,0.05000867585728708,0.47497457113176555,0.05000923846121976,0.4749858520457516,-8.267612287620551e-07,0.0026001272185258223,0.24369613090323475,0.0026001564702861123,0.24370191882380676,4.10772914613868e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959391549910839,0.0067872908997944756,5.153082115201956e-05,0.7262900142490452,9.925955752661454e-05,0.018095287681430112,1.9499491456401798,3.820535162041361,4.740264750762275,0.06753374755940145,0.9123083451059085,0.018900355471748655,0.9998572693958052,0.22280972176354272,0.2228096251925769,-0.9962669575079781,-0.9962669575079781,1.2500000000000002e-05,quadratic,100,1.0,6.51733960488242e-06,8000,1.0,100,100
0.99999375,0.99999,0.04999158193166033,0.4750727582158598,0.04999189438100019,0.4750775089909498,-3.5705896281994657e-07,0.0025983938711835377,0.24121515619039613,0.0025984101112467312,0.24121756836607988,1.5631236535303533e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938534533413685,0.006259293449044265,5.096114724127671e-05,0.4951313415679495,9.923560715363013e-05,0.01552103059157134,1.9501455235621763,3.818706126490632,4.739698269576969,0.06736632415590216,0.9127188692789573,0.01912446466459572,0.999855292599462,0.22333203954124348,0.22333185864320826,-1.004032321370111,-1.004032321370111,3.749999999999999e-06,quadratic,100,1.0,7.232633896483534e-06,8000,1.0,100,100
