Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
100.0,0.0,6.40390668242256e-20,quadratic,0.017475284000076828,0.8685449594301414,2.428679729854597,5.052077046516298,0.05527351524454036,0.5336968820289631,0.0055169780260755415,0,-0.9954045952088303,-0.9954045952088303,90.64984973083332,1.9073443668663557,1.0,0.0,1.0,0.0,504.225431823632,7.367164685446262,26.595343922593205,0.5773205321309832,0.295526729463872,0.006126741861445308,100,1.0718614386563619,0.010694367576435002
99.994125,0.2282333989034033,2.3749999999999673e-05,quadratic,0.02310129700083158,0.8278685505085689,1.7685273314555452,4.425620192848083,0.05781346284938797,0.46402507413726324,0.004865077949325464,0,-1.0185491629073464,-1.0185491629073464,91.97416342836287,1.9206627145233564,0.9999412500000001,0.0022823339890340336,0.999965,0.0014313542538449391,441.472792626113,6.51281295078011,21.222201089986804,18.320186210241754,0.2262658324879526,0.00481520719139095,100,1.6360869986421036,0.010946563059859943
99.93675,0.7039172092654078,0.0002937500000000006,quadratic,0.030538555088334186,0.7717295612065416,1.122312178890054,3.8045331685997774,0.06644046756039416,0.3956738616461643,0.004300512377617431,0,-1.110561636572617,-1.110561636572617,93.28235971529281,1.9341070088917376,0.9993675000000001,0.00703917209265408,0.9996612500000001,0.004758965059495605,378.98425420640683,5.686225448186313,17.591002240318833,25.04722893240889,0.16784030037809242,0.0037403921938046728,100,3.116529609342971,0.011282495588104461
99.356375,2.1305801696662345,0.00256875,quadratic,0.04037017258596558,0.6471322891717828,0.5439053537190977,3.2268535635444087,0.09061425232295456,0.33077858367192153,0.004083800150402032,0,-1605928204548.3716,-2.2489798775373737,94.52904970488153,1.9470782343388646,0.9935637500000001,0.021305801696662345,0.9961287500000001,0.014531893319093013,318.97482796853456,4.997585122149078,20.055148439199186,32.08693328736309,0.12133883879336749,0.0029669290178767236,100,9.642564518639938,0.01192436737736509
96.199875,4.7299762139333215,0.012035000000204448,quadratic,0.05336699231206313,0.3367714031828558,0.14520552243610957,2.716579213545024,0.0892083198973754,0.27038705819810477,0.004412490159544555,0,-35499483406671.85,-6.8891104254367574,95.68203489081628,1.9590824856494322,0.96199875,0.047299762139333214,0.9739925,0.03542435523407589,263.06570963040554,4.585063020660096,26.302222442857687,26.820613219325107,0.08653602179730846,0.002586459059773543,100,18.922419819392786,0.013426860556283166
88.765,6.304444860572579,0.027015000000000004,quadratic,0.07054802310718646,0.05548960455743087,0.0209002136073776,2.2447735183216992,0.059313740397776794,0.21620584178557015,0.00412309118991779,0,3791175269763.673,-14.0445563243621,96.71001025743456,1.969570060423783,0.8876499999999999,0.06304444860572578,0.9146337499999999,0.05248419629695685,212.90082915219992,4.0938717632134525,23.392284377175496,14.164821428953658,0.06185827175601771,0.002409730275104393,100,18.353276228617116,0.01511330573381072
78.89475,6.178585795916409,0.03804500000000556,quadratic,0.093260334688322,0.00432159211851886,0.006670323778008072,1.8155129932501297,0.04004464400161725,0.1703668477382448,0.003294904663513174,0,-689340891765.9519,-16.610684766837885,97.58727408218985,1.9781954458344515,0.7889475,0.06178585795916409,0.82697625,0.05550287772663234,169.90431688026257,3.4447858439039836,15.62219369772069,6.5959525383794295,0.04452469737343098,0.00210350637419715,100,12.326106269060643,0.015499834565164697
68.348,5.636035486048681,0.043045380672583164,quadratic,0.12328467394420659,0.0031674754187479676,0.004221622104867009,1.4475759529339625,0.029146342666479187,0.1329134267357226,0.002552012803773044,0,-141121455021.21512,-16.368217578836852,98.31315344912578,1.9853208508920588,0.6834799999999999,0.056360354860486815,0.726495,0.05264945370086949,134.22532310839162,2.8097548452867414,9.686099137111155,3.2359345735739358,0.0322252060978021,0.0018217307951540872,100,7.590622997598485,0.014559227091169804
58.288375,5.076658828341235,0.043766250000004274,quadratic,0.16297508346206435,0.003935785691739177,0.0031341207331735113,1.1431198836532779,0.02220304367804831,0.10293542407613078,0.0019829910470215563,0,124678525114.94556,-14.05605631596697,98.90208026381912,1.9909876436306968,0.58288375,0.05076658828341235,0.6266275,0.049493951587542495,105.2224333903633,2.2663918428062098,6.002240878026363,1.6716308451112352,0.023356184465393524,0.00157586943131444,100,4.69551780962288,0.012760482935660641
49.62425,4.486486591699567,0.04131875000001441,quadratic,0.21544346900318867,0.00491376064099404,0.002707058579741233,0.895897745373984,0.01730574146696172,0.07930078841808773,0.00155489057935991,0,2016006084696.4468,-12.32342972015394,99.3734542456102,1.9954868996177106,0.4962425000000001,0.044864865916995685,0.53751875,0.04479738718315499,81.98157207574526,1.8188352797541434,3.7399771486769327,0.8982762370748285,0.01679942686325404,0.001329072987061685,100,2.937344378510745,0.010510811819523723
