Survive,Survive_bar,chi,dynamics,epsilon,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
68.45,2.836811590500857,NaN,quadratic,8.111308307896873e-06,4.615537310776213,0.04522311942654343,0.5564750799491098,0.007949165175947969,0.0,NaN,NaN,,,0.6845000000000001,0.028368115905008547,1.0,0.0,435.64306156931207,6.479242339337721,41.19290807288932,2.035680762943406,0.4369874001558789,0.020695470521544215,100,19.889723405722,0.12732288555151075
69.1,2.3430749027719964,NaN,quadratic,1e-05,4.566515004962109,0.05283463180646351,0.5577475663960801,0.00724005338484271,0.0,NaN,NaN,,,0.6910000000000001,0.023430749027719945,1.0,0.0,433.9504124659551,4.7132927183884075,40.171192706178076,1.697582810914112,0.43397732020717483,0.0250333617408264,100,19.318133415633987,0.12289497238642502
68.5,2.7838821814150108,NaN,quadratic,1.2328467394420658e-05,4.6155368635723315,0.0452233441114852,0.556475099961539,0.007949147789547799,0.0,NaN,NaN,,,0.6850000000000002,0.027838821814150087,1.0,0.0,435.6430199377404,6.4792682357434055,41.192895086801926,2.0357226349973745,0.4369875976433588,0.02069556567454488,100,19.889714547806808,0.127323060766154
69.05,2.3339880033967613,NaN,quadratic,1.5199110829529332e-05,4.566514628718754,0.052834627225545584,0.5577476574578223,0.007240084338773453,0.0,NaN,NaN,,,0.6905,0.023339880033967593,1.0,0.0,433.9503964422055,4.713298731425286,40.171222334745906,1.6975789079878563,0.43397752400994316,0.025033551178718857,100,19.318166480443523,0.12289507461025488
68.5,2.7838821814150108,NaN,quadratic,1.873817422860383e-05,4.61553618572815,0.045223688784208425,0.5564751320021661,0.007949123630191495,0.0,NaN,NaN,,,0.6850000000000002,0.027838821814150087,1.0,0.0,435.64295684475957,6.479308214945061,41.192875771623555,2.035785839816125,0.43698790036206914,0.020695715184994384,100,19.889701489857597,0.12732332782524095
69.05,2.3339880033967613,NaN,quadratic,2.310129700083158e-05,4.566514354172797,0.05283435762368685,0.5577477977150818,0.007240140978158909,0.0,NaN,NaN,,,0.6905,0.023339880033967593,1.0,0.0,433.95040055394236,4.7132896786751575,40.1712725098694,1.697571074275675,0.43397784056159544,0.025033857584193804,100,19.318219163003203,0.12289523470557166
68.45,2.836811590500857,NaN,quadratic,2.8480358684358048e-05,4.61553514629249,0.04522420475775305,0.5564751744095093,0.007949082500528629,0.0,NaN,NaN,,,0.6845000000000001,0.028368115905008547,1.0,0.0,435.64286010361747,6.4793670391038924,41.19284620233976,2.0358821093094766,0.43698835126406316,0.02069592665930847,100,19.889681515678525,0.12732373152996934
69.1,2.3430749027719964,NaN,quadratic,3.511191734215127e-05,4.566513762360124,0.05283410838323671,0.5577480146956805,0.007240214794137938,0.0,NaN,NaN,,,0.6910000000000001,0.023430749027719945,1.0,0.0,433.9503900969623,4.713286841698656,40.171346042109015,1.6975605295165803,0.43397832449149293,0.025034302278621755,100,19.3182981002846,0.12289547659451992
68.45,2.836811590500857,NaN,quadratic,4.328761281083062e-05,4.615533569334072,0.04522499546350225,0.5564752467626193,0.007949020798677847,0.0,NaN,NaN,,,0.6845000000000001,0.028368115905008547,1.0,0.0,435.6427134347588,6.479458612941513,41.19280163643312,2.0360276967975084,0.43698904889075235,0.020696264314776145,100,19.889651506783398,0.12732434863123432
69.15,2.329699551444349,NaN,quadratic,5.3366992312063123e-05,4.566512859854288,0.05283372771569072,0.5577483403904938,0.007240332565199576,0.0,NaN,NaN,,,0.6915,0.02329699551444347,1.0,0.0,433.95037387837374,4.713282384819673,40.17145814286856,1.697545370977817,0.43397905498542777,0.025034987255612918,100,19.31841844365398,0.12289584377707766
