Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
100.0,0.0,-4.500399582714507e-19,quadratic,0.0017073526474706904,0.9953253649615565,6.475413507269475,6.475471562329111,9.000120689287828,0.10061440787136189,1.0000876775432241,0.010002176471474715,0,-1.0000027994565903,-1.0000027994565903,82.0146767150127,1.8155426293868488,1.0,0.0,1.0,0.0,899.0988241449813,12.817051324230363,82.01450995086608,1.8159553420671715,1.0101854872039262,0.02006514602384966,100,1.0123375291192842,0.010010124430126338
100.0,0.0,-2.1389564573995317e-19,quadratic,0.0021544346900318843,0.9941035676053886,6.475093013273373,6.475166046977407,9.00011416902612,0.10062308948741473,1.0000872028393821,0.010002617744227026,0,-1.0000045156433364,-1.0000045156433364,82.01468851670026,1.815536525424042,1.0,0.0,1.0,0.0,899.0981996734731,12.817477226491272,82.01454144226528,1.8161157279573816,1.0101861749747527,0.020066212223787964,100,1.0124863867605762,0.01001176169165327
100.0,0.0,-3.3068256273587455e-19,quadratic,0.00271858824273294,0.9925631885505972,6.4746038417941785,6.474698880052107,9.000105420561981,0.10063591717935898,1.0000866101191264,0.010003467815236497,0,-1.0000072635263642,-1.0000072635263642,82.01470387175559,1.8155293339744043,1.0,0.0,1.0,0.0,899.0973590846006,12.818162575078647,82.01461922047766,1.81635320575206,1.0101876317415033,0.020068161646991052,100,1.0127216392484941,0.010014404001937972
100.0,0.0,-2.907755950962627e-19,quadratic,0.003430469286314919,0.9906216063392226,6.473832745047186,6.473964161213797,9.00009355193293,0.10065508458861577,1.000085872203109,0.010005007281647452,0,-1.000011658165207,-1.000011658165207,82.01472398490496,1.8155210728174727,1.0,0.0,1.0,0.0,899.0962146340751,12.81926287671932,82.01477793720846,1.8167087247270215,1.0101904076737773,0.020071583043331273,100,1.0130939936637715,0.010018655893524214
100.0,0.0,-2.9971016907126306e-19,quadratic,0.004328761281083057,0.9881750383299597,6.472645295562806,6.472818340308818,9.000077254870657,0.10068401434416974,1.0000849570004489,0.010007692767403369,0,-1.0000186799817556,-1.0000186799817556,82.01475053879886,1.815511943546128,1.0,0.0,1.0,0.0,899.0946371479345,12.821026161422607,82.01507466362143,1.8172462235838993,1.0101954036140237,0.020077430568824526,100,1.0136840699812948,0.010025482395433995
100.0,0.0,-8.60834668473737e-20,quadratic,0.0054622772176843425,0.9850932793061121,6.470791008101219,6.470997367063163,9.000054587519871,0.100728065248472,1.0000838275288222,0.010012263354048884,0,-1.0000298914775976,-1.0000298914775976,82.01478591541783,1.81550248578538,1.0,0.0,1.0,0.0,899.0924342411347,12.823847797673118,82.01560266699876,1.8180658739579658,1.0102040853043102,0.02008724378817379,100,1.014620088661272,0.010036423219611295
100.0,0.0,3.915038353407421e-20,quadratic,0.006892612104349695,0.9812132272448428,6.467915413077388,6.468143531726122,9.000022636079146,0.10079564956536567,1.0000824427136266,0.010019909970473391,0,-1.000047782452446,-1.000047782452446,82.01483353251902,1.815493834608053,1.0,0.0,1.0,0.0,899.0893163519518,12.828357634805228,82.01651348008197,1.8193250115964446,1.0102188262577314,0.020103497657074323,100,1.01610603014494,0.010053934033677075
100.0,0.0,-1.4944565026299833e-19,quadratic,0.008697490026177835,0.9763309754735255,6.463353110853908,6.463611197858731,8.999976985554444,0.10089999618670199,1.0000807596292012,0.010032543994126173,0,-1.0000763199618488,-1.0000763199618488,82.01489835912194,1.8154881453842255,1.0,0.0,1.0,0.0,899.0848435545086,12.835558366982276,82.0180522136688,1.8212711836770998,1.0102434560146987,0.020130157421337745,100,1.0184664731591473,0.010081930234178573
100.0,0.0,-1.2187925385126297e-19,quadratic,0.010974987654930568,0.9701922491136835,6.4561218932484845,6.456396246275516,8.99991088886157,0.1010619261412078,1.0000787382900205,0.010053220956863493,0,-1.0001218245820773,-1.0001218245820773,82.01498771099702,1.8154892891704644,1.0,0.0,1.0,0.0,899.0783419799353,12.847044809220828,82.02061401254797,1.8242942090401055,1.0102841362508688,0.02017355422554965,100,1.0222180050988923,0.010126653471109543
100.0,0.0,2.0884461222974337e-19,quadratic,0.013848863713938717,0.9624809946870678,6.444765274587635,6.444959225108097,8.99981395813568,0.1013142024470495,1.0000763508271253,0.010086803728864219,0,-1.000194366991204,-1.000194366991204,82.0151124858568,1.8155039839664562,1.0,0.0,1.0,0.0,899.0687720802847,12.865350374786862,82.02483426523897,1.829007864081274,1.0103507603031698,0.02024375694060885,100,1.0281829841851295,0.010198052819470563
