Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,sample_size,size,var_N,var_R
62.4,3.6166282640050245,NaN,crossfeeding,1e-06,0.009733527938228572,2.6732025025750163e-05,2.625060003206203e-05,10.203145682862516,0.18585782394231762,0.6298839684259229,0.008628912705460288,0,NaN,NaN,,,0.6240000000000001,0.03616628264005026,1.0,0.0,937.1096661370368,10.659650066460282,299.5528708978647,24.023350143411097,0.4139228365304305,0.011172262960906752,100,100,195.44868907214868,0.01716902285044145
62.4,3.5496478698597698,NaN,crossfeeding,1.7012542798525892e-06,0.009648870749863356,2.66955626203852e-05,2.537922666602231e-05,10.198780649153813,0.17516908057962277,0.6305027782217376,0.007358520257492922,0,NaN,NaN,,,0.624,0.035496478698597705,1.0,0.0,937.4243809719692,10.60913263444332,301.5364237562668,24.353593771690047,0.41449938373845335,0.00948163001024134,100,100,197.52129702671255,0.01696563039312369
62.41,3.619654679662136,NaN,crossfeeding,2.894266124716752e-06,0.009733529479779384,2.6743105618537273e-05,2.625841928744879e-05,10.203145625207812,0.18585782744598087,0.6298839898286759,0.008628909564181095,0,NaN,NaN,,,0.6241,0.03619654679662136,1.0,0.0,937.1096640037385,10.659650992989828,299.55284282087666,24.023339041797968,0.41392286468321887,0.011172251936135733,100,100,195.44866217167936,0.017169024040727413
62.41,3.6085869810772198,NaN,crossfeeding,4.923882631706742e-06,0.009733531154049608,2.671681047482951e-05,2.645328454953091e-05,10.20314556185847,0.18585782808906934,0.6298840142518222,0.008628905459212419,0,NaN,NaN,,,0.6241,0.0360858698107722,1.0,0.0,937.1096615776152,10.659651643311875,299.5528130561073,24.023326708836276,0.4139228968261841,0.011172239375811048,100,100,195.4486336996351,0.01716902541619442
62.41,3.6168909300668717,NaN,crossfeeding,8.376776400682924e-06,0.009733533969700786,2.6749187655936276e-05,2.6452255556127543e-05,10.20314545611116,0.18585783244438334,0.6298840536661301,0.008628898967119464,0,NaN,NaN,,,0.6241,0.03616890930066872,1.0,0.0,937.1096576408588,10.659653194285223,299.55276193804883,24.023306222718578,0.41392294875312247,0.011172218551191564,100,100,195.44858473948702,0.017169027690246204
62.41,3.5639725026997615,NaN,crossfeeding,1.4251026703029993e-05,0.009648874780802617,2.6743839096229414e-05,2.543688130862088e-05,10.198780253467122,0.17516941483415083,0.630502918822324,0.007358525569240564,0,NaN,NaN,,,0.6241,0.035639725026997617,1.0,0.0,937.4243669587204,10.609135441862252,301.53658504364915,24.353737728787625,0.4144995755956849,0.009481575277970188,100,100,197.52146638513827,0.01696564495221481
62.42,3.6254103216049907,NaN,crossfeeding,2.424462017082331e-05,0.009733546970803073,2.6849870734267986e-05,2.6543486572839444e-05,10.203144966212966,0.18585785087387807,0.6298842368236012,0.008628869512165741,0,NaN,NaN,,,0.6242,0.03625410321604991,1.0,0.0,937.109639354028,10.659659782569733,299.5525282523196,24.023212170055658,0.41392318954369556,0.011172122786614233,100,100,195.44836105076257,0.01716903774484506
62.41,3.6279332959689325,NaN,crossfeeding,4.124626382901348e-05,0.009733561031950803,2.6993759648952677e-05,2.6638516930710285e-05,10.20314443790184,0.18585787114003785,0.629884433288515,0.008628837962923347,0,NaN,NaN,,,0.6241,0.03627933295968933,1.0,0.0,937.1096197553592,10.659666912126257,299.5522793510799,24.023112679722704,0.41392344807234477,0.011172020214991077,100,100,195.44812293039266,0.017169048773151126
62.42,3.628167581576132,NaN,crossfeeding,7.017038286703837e-05,0.009733585270169438,2.7170627308773258e-05,2.6630062785335962e-05,10.203143531528438,0.1858579074096984,0.6298847661395154,0.008628784641806013,0,NaN,NaN,,,0.6242,0.03628167581576133,1.0,0.0,937.1095865482295,10.65967909541572,299.5518564347631,24.022946930446825,0.4139238861478803,0.011171846217234237,100,100,195.44771850979254,0.017169067533248324
62.4,3.5468295701936396,NaN,crossfeeding,0.00011937766417144369,0.009648909656811994,2.7419857678712624e-05,2.6060349490414966e-05,10.198776868551725,0.17517221705024258,0.6305040919911662,0.0073585674189942515,0,NaN,NaN,,,0.624,0.03546829570193641,1.0,0.0,937.4242499285813,10.609159176473069,301.537953131166,24.354977981098365,0.414501178043176,0.009481111870028553,100,100,197.52290351666025,0.01696576802557106
