Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
48.5925,4.214640405776037,0.14995477955030775,quadratic,11.768119524349991,2.448581226341082,0.7737981057362157,0.5699795971987826,2.9839521462675096,2.589119818852965,3.148886369139984,2.1588978833456562,0,-52626498487.08334,-0.220775583067669,66.39044728577984,19.92360317742679,0.48592500000000005,0.04214640405776038,0.6350975,0.1338464250316384,298.149701410312,258.66955539888147,48.55143661966119,66.76846554942725,28.662417429798964,23.761360196907674,100,39.64746620844671,18.74693206404337
48.644875,4.1251983266717005,0.14284133769172744,quadratic,14.849682622544636,3.7053302435076962,0.9695155389355584,0.7075848034218654,2.7226643233869936,2.484399410403971,3.015115923990967,2.2184549736444765,0,-0.15582295039575722,-0.15582295039575722,68.01344380968378,20.70999757622221,0.48644875000000004,0.041251983266717016,0.6284087500000001,0.13435189028605998,271.9495998463065,248.0835619657535,42.31606708157149,61.96895995492532,27.578599787710548,24.182470432650906,100,34.903166063727134,18.487675752606645
48.67125,4.173149103195332,0.14461016096579477,quadratic,18.73817422860383,6.015307534463768,1.2744173019417055,0.9232973921661057,2.358662720627003,2.360664149160821,3.01140575734256,2.2719129745112103,0,-0.12087093790631752,-0.12087093790631752,68.35245191612745,21.352050509846627,0.48671250000000005,0.041731491031953324,0.6303937500000001,0.13513736515463626,235.7016791191791,235.8835962769045,34.664258211936016,56.834670778170384,27.90216789642301,24.54917298660797,100,29.100968382260437,18.833603261067093
48.64975,4.119778505878684,0.1378936143520261,quadratic,23.644894126454073,9.067850983618218,1.635842018808034,1.1889684712313218,2.1041334118179598,2.2162668687531335,2.899561441570308,2.308324439199282,0,-0.0669751977355374,-0.0669751977355374,69.8106717830188,21.92776647502202,0.4864975,0.041197785058786844,0.623855,0.13536936128607538,210.23034840162347,221.36908436320218,29.16743766150132,51.909094796036385,27.039711740169956,24.725524419593,100,24.740060246772632,18.632255186728674
48.73025,4.159264951586999,0.13443622225009408,quadratic,29.836472402833405,13.933990429805785,2.072160542393404,1.4882858853679974,1.8582495311841363,2.089054443201439,2.823900258592303,2.3389323398870587,0,-0.050219189738203794,-0.050219189738203794,70.78946221577857,22.38114319297601,0.4873025,0.041592649515869995,0.62125,0.13439154549301083,185.77661539047716,208.8770436221926,24.280720704461835,46.97296345086086,26.51337261916546,24.866022668254647,100,20.827629384315774,18.538959948687783
48.772625,4.156401762266853,0.13444319036869828,quadratic,37.64935806792464,22.385040769024474,2.5848814620350087,1.8719234618040108,1.5755797050880518,1.917245691940949,2.802778917398271,2.3727191817322972,0,-0.036993523061022125,-0.036993523061022125,71.26304404754177,22.88943596778743,0.48772625000000003,0.041564017622668537,0.62169875,0.1338981021091692,157.3668000008871,191.4202788677406,18.98480984825207,41.25169394484128,26.587223570666463,25.022017860061474,100,16.502358441166717,18.731653910854238
48.612,4.088943139736721,0.1318052078117176,quadratic,47.50810162102793,35.28132461671329,3.358803996361883,2.399173787324289,1.3742745998321266,1.7822095207380801,2.7079694133955248,2.412560549963134,0,-0.025130260319828217,-0.025130260319828217,72.40500639112454,23.41322585127009,0.48612,0.040889431397367226,0.6177125,0.1350270985534015,137.40518031114752,178.1756724236154,15.78566007265492,37.95511924781379,25.833939285042167,25.273117735768114,100,13.897029396911169,18.500840941156465
48.682375,4.1116589546526106,0.13118104312938816,quadratic,59.94842503189409,56.56664394327672,4.2569500602713175,3.0549494663911214,1.1775413032669928,1.6247666219560015,2.676587147503618,2.44690913276457,0,-0.01906150433651427,-0.01906150433651427,72.92751949720763,23.890026882255935,0.48682375,0.04111658954652612,0.61758125,0.13613995426926476,117.72493732619778,162.44392023625966,12.520827187086908,33.56205088379831,25.71765493224762,25.4804743971576,100,11.13422366618718,18.553536174066068
48.71825,4.180265175500233,0.13089075419694313,quadratic,75.64633275546291,89.2372132508662,5.420495008004969,3.8739152135832886,1.0336753748752854,1.5600474196900047,2.664928318995923,2.454964224302121,0,-0.014430790445566503,-0.014430790445566503,73.17038837946568,24.041919196253456,0.4871825,0.04180265175500234,0.61775625,0.13512865383010925,103.28704702501992,155.92255264287527,10.793279786653182,32.318051928154325,25.738815053878653,25.467028920751876,100,9.72479500602962,18.636972108492216
48.7735,4.070220847816492,0.1293405080715805,quadratic,95.45484566618327,138.4182187799992,6.820525875178491,4.837239716156895,0.8714641096321283,1.4177784422611759,2.633704613338651,2.464497548984983,0,-0.01038132596618807,-0.01038132596618807,73.65583213461073,24.251108020503025,0.48773500000000003,0.04070220847816492,0.6169187500000001,0.1350611653971544,87.11869534535377,141.78527085982927,8.575811254752825,28.62888149594569,25.596598756828335,25.458346704750852,100,7.816361560375906,18.660198766507044
48.782,4.154933934492822,0.1289048811013767,quadratic,120.45035402587835,222.8676776349961,8.935167238418291,6.360068358327967,0.7418751729992507,1.2758699111685092,2.5874194783521043,2.5006397321215195,0,-0.007454395156584635,-0.007454395156584635,74.2657263249989,24.679547236256155,0.4878199999999999,0.04154933934492823,0.61655125,0.1355739415353758,74.15371332569926,127.56920546504728,6.733629160653224,24.3841132972012,25.265595043073226,25.73574885039731,100,6.183250388340555,18.57085548611735
48.716625,4.160838089781312,0.1308183183183183,quadratic,151.99110829529332,361.7724545043679,11.30844620870067,7.946713179969107,0.6360451012034551,1.2155783770608724,2.602502249831422,2.5149786240118677,0,-0.006220713518570837,-0.006220713518570837,74.24509913396989,24.947516186950033,0.48716624999999997,0.04160838089781313,0.61784375,0.1357662995221476,63.595574644723754,121.63099164208052,5.836133900994583,24.8058989346149,25.524748662991634,25.79667160317819,100,5.431580530229669,18.751730702614022
48.72275,4.128151213012915,0.12802402703040922,quadratic,191.79102616724848,559.3469012700342,14.166346756595441,10.062382068657513,0.5152791831025842,1.0439270499881659,2.555142458055481,2.51563815477621,0,-0.0045003917624401885,-0.0045003917624401885,74.81778908288412,25.000432067479544,0.4872275,0.04128151213012916,0.61509625,0.1350154277700793,51.53422081563626,104.44352249593511,4.215211660818906,19.907067733435643,25.165255230198056,25.711284754639955,100,3.9496990242800396,18.636502249240248
48.747,4.113665154093123,0.12930689353184036,quadratic,242.01282647943833,903.5413468677739,18.03597976221695,12.929249299415726,0.43337765547934404,0.9471794784961093,2.564417082759073,2.5325444038974894,0,-0.003756338803402726,-0.003756338803402726,74.81178404824593,25.231541687689862,0.48747,0.04113665154093124,0.616655,0.13566331845786467,43.302989361213314,94.59869866501433,3.357648647544622,17.60244596500704,25.327458684043464,25.80603755085681,100,3.169832455275849,18.75122370969691
48.677,4.0748522672607415,0.1305241431073305,quadratic,305.38555088334124,1459.7548768708878,23.01515070870368,16.43250868213919,0.3638689612186202,0.8703154316104441,2.5700659997152835,2.5467772484389557,0,-0.0025488119456979655,-0.0025488119456979655,74.79829739046214,25.39517918766953,0.48677,0.040748522672607417,0.6171887500000001,0.1371944218014621,36.38759390660452,87.12294431705311,2.7573843209939355,16.836757973808187,25.471520731661794,25.915517080190476,100,2.6249837000556178,18.866281488769275
48.69425,4.193866585562779,0.13028414069345348,quadratic,385.3528593710535,2323.4861636601827,29.18801344540578,20.644564383523022,0.30137442487822946,0.767299135533715,2.5564778989308587,2.54928533064359,0,-0.0020708414803208533,-0.0020708414803208533,75.04456906528063,25.509974982420413,0.48694250000000006,0.0419386658556278,0.61703375,0.13610910645852284,30.136285791110346,76.7814401035776,2.122216050614827,14.17893601697195,25.38330677124146,25.881357936213785,100,2.0313895066441434,18.847727523519524
48.69925,4.140114664776811,0.13061045784338254,quadratic,486.26015800653533,3723.354788779127,37.776479496250644,27.330156720536998,0.2519085858183077,0.6967395465498365,2.560853643262446,2.551726184856032,0,-0.0018132370471430593,-0.0018132370471430593,74.98431359423141,25.50528936155669,0.48699249999999994,0.04140114664776811,0.6174974999999999,0.1356087662865126,25.171953860689968,69.54009303535798,1.720992957907432,12.821002522304761,25.48979579147243,25.88159408196516,100,1.6575350222984522,18.93182440926189
48.768125,4.163905496571098,0.1288142589118199,quadratic,613.5907273413163,5772.025018258985,47.35180211768259,33.65031808080531,0.204485428942746,0.5915760506054272,2.5390490669448,2.550739929766739,0,-0.0010739287648918311,-0.0010739287648918311,75.27817692873438,25.56428691767601,0.48768125,0.041639054965710985,0.6164087500000001,0.13516421650509983,20.448338877567103,59.245618733673716,1.2178541886494558,9.904805799500165,25.32433809878576,25.843817209580347,100,1.176039897999557,18.8775679344325
48.66275,4.079891228635882,0.12814634146341464,quadratic,774.2636826811278,9159.003238265583,60.31347933772257,43.310194349314685,0.17136389015609177,0.5523952683016234,2.515538064547536,2.559666346660433,0,-0.0007330481823289676,-0.0007330481823289676,75.60802554356381,25.695369226846907,0.48662750000000005,0.04079891228635882,0.6146875,0.1356875172731449,17.138794359208077,55.285177029569525,1.038548647673259,10.164201617182874,25.10505100648811,25.887110750124215,100,1.00918306482383,18.777119252300547
48.76375,4.13360447279369,0.1289363033412589,quadratic,977.0099572992247,14837.823930766026,76.4302508667548,54.464268390938884,0.1359674086491513,0.4780684937771535,2.519545118409469,2.566209523774525,0,-0.0005506006197065333,-0.0005506006197065333,75.51010763540421,25.727584190019563,0.4876375,0.04133604472793691,0.6164175000000001,0.1362227612910192,13.57167756159642,47.63441604383755,0.7454003282954847,8.711602962641003,25.18386797492687,25.925058184136617,100,0.7269131920807195,18.835760371225884
48.681125,4.080985632708721,0.12630519074421512,quadratic,1232.8467394420634,22731.67336551066,94.17000742167308,66.06183921179746,0.12785210956557724,0.5111129537591362,2.476785947806349,2.554194384519835,0,-0.0010063666763150381,-0.0010063666763150381,76.00647939469796,25.638968629916416,0.48681125000000003,0.040809856327087224,0.61303125,0.13504443351518605,12.776425529211059,51.00160929872945,0.8498140359273629,9.626171789964758,24.76834831610232,25.80511390166983,100,0.8334678740069945,18.633879684851323
48.70975,4.13660548487525,0.1285301114310755,quadratic,1555.6761439304723,36703.470529553684,120.88650020368758,84.9074277800743,0.12148348665200034,1.4866271992332523,2.517458982761654,2.5603011519135954,0,-0.0006531492855354802,-0.0006531492855354802,75.59393412184866,25.70682131262617,0.4870975,0.041366054848752505,0.61540125,0.1352834579630396,12.135286034842771,147.78183667695873,7.0584442353117005,409.9839202914256,25.19830287653293,25.835091346015282,100,7.043685997782574,18.86070314664559
48.719625,4.118102094336055,0.12873153017781117,quadratic,1963.0406500402685,58969.30973617236,152.53651697438758,108.95312493115011,0.07990045632778453,0.6749555861224955,2.5185662186060074,2.5623332045494496,0,-0.0002946026883559868,-0.0002946026883559868,75.5955366107003,25.757840998116208,0.48719624999999994,0.041181020943360555,0.615685,0.1355214218306464,7.994744404808972,68.01373569172101,1.3220114977372133,88.69472244356716,25.238356628106395,25.84145768122124,100,1.3156274148158251,18.89518083060303
48.735875,4.162134426514237,0.12894169278996864,quadratic,2477.076355991714,93314.48585814494,196.22139575372398,138.82168609456951,0.08539469821414221,1.9090102839661576,2.5103751824780107,2.571297722078183,0,-0.0003141959479684246,-0.0003141959479684246,75.70368553781859,25.799790301656877,0.48735875,0.04162134426514238,0.6158662500000001,0.1356692655354834,8.508337125803038,188.3218426441023,13.671341409511411,1186.4469007999048,25.168975141894688,25.925532839680603,100,13.664049155028327,18.86699158509318
48.662375,4.15429107783446,0.12730306071249373,quadratic,3125.7158496882353,146053.65363967986,244.29533728544936,173.29932411436212,0.05966390930825198,0.6689439804573247,2.486152759175852,2.5600341669620628,0,-0.00025100674020754247,-0.00025100674020754247,75.978572694669,25.758414029904483,0.48662374999999997,0.04154291077834461,0.6134462500000001,0.13511212329372038,5.974727996382972,67.38687377825784,1.4777672526394683,87.77074493729853,24.93698751250357,25.803807553922304,100,1.474207470565525,18.75603197054587
48.65525,4.143959150076169,0.13082382445141066,quadratic,3944.206059437648,243886.23875267524,311.845713229039,224.86635252885205,0.05037138743971794,0.41538344299959645,2.529662039162875,2.580203388031144,0,-0.0003207805714073184,-0.0003207805714073184,75.5354135349867,25.97749765718827,0.4865525,0.04143959150076169,0.61693625,0.13723757115286433,5.052419366780854,41.866099153145086,0.6488310384461338,30.972606893982658,25.38065262827208,26.003010006686264,100,0.6462937617735316,18.981462595890406
48.673875,4.18888618661035,0.1300414364640884,quadratic,4977.023564332114,388639.44184937817,391.05045766101,280.74960318828977,0.04071087365894363,0.3204292271919272,2.517170496252035,2.57239487589041,0,-0.00011813821526382344,-0.00011813821526382344,75.6404515898109,25.890837229272503,0.48673875,0.04188886186610351,0.6161500000000001,0.13609446168011394,4.073695745732511,32.162161122730645,0.3264280882005521,10.561303545873386,25.258101458723697,25.91091986537375,100,0.32477071296647764,18.92195415152198
48.736,4.15395040894809,0.13032906304948502,quadratic,6280.291441834246,611038.7086549833,496.60586044059136,358.2336509360647,0.028654873033279127,0.18974681001985327,2.510001001778005,2.5844851136113993,0,-5.046910292116704e-05,-5.046910292116704e-05,75.7517732924668,26.01368732422428,0.48736,0.0415395040894809,0.6170225,0.13689205416586456,2.8705114224497317,19.145393485762074,0.12094591907999677,3.95968673910503,25.197865109716,26.026162764499368,100,0.12012481733144342,18.89776008078941
48.6505,4.136677380458863,0.13110439491247952,quadratic,7924.828983539186,989330.6765914981,639.7944183974979,456.6751745745588,0.032348123401541175,0.466219066388019,2.531685866068814,2.5777353564932195,0,-8.680046936746863e-05,-8.680046936746863e-05,75.57310537075526,25.98608900009737,0.486505,0.041366773804588634,0.6165675,0.13651068802020594,3.2375843780135027,46.65272983217352,0.6553439175955137,35.32737487529505,25.418504584323035,25.9538977594284,100,0.6542975165079123,19.009071259870435
48.712875,4.159168695109035,0.12978932761448217,quadratic,10000.0,1540694.4464937653,785.728816897615,561.2308527803871,0.02111860297410959,0.23949664315094174,2.498046976870816,2.581129931096816,0,-2.6798812240259362e-05,-2.6798812240259362e-05,75.88293589268382,25.981648395775068,0.48712875,0.04159168695109037,0.61564125,0.13578701631024043,2.1123828149737123,24.13112216212124,0.1873800735113628,12.409145021445983,25.09248383254748,25.988956580733635,100,0.1869340781197847,18.85224513389406
