phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,mu,epsilon,sample_size,K,M,S
0.21592750000000002,0.10001625000000001,0.007689795432770228,0.09960338567207568,0.03561285817123909,0.9958720275162848,-0.015393375088040168,0.00040659765915947534,0.09946715616024379,0.0018830286052470176,0.9945099537349562,0.00035147092283190957,10.001625,0.04870687194842223,0.028959277334733337,0.000487068719484222,0.0001675404417423729,0.0014707639411800427,4.612829450881954e-05,0.002964920785650173,0.0003474647053616215,0.08954632172290354,2.0956372422327854,4.394328995123429,0.8423388405917055,0.02153787704822956,0.992919345544509,0.019837119641854337,1.0613955217380917,1.0584297613886948,1.02490659708343,-66642707.98454142,-0.055454853806889345,0.11591124999999777,quadratic,100,1.0,2.8330961018393243e-06,8000,1.0,100,100
0.21535375,0.10001625000000001,0.00768899661487418,0.09961030917431321,0.03570402936969604,0.9959412512897972,-0.015406372269964684,0.00040761617872759427,0.09948064291989786,0.0018927749283566882,0.9946447994190728,0.00035192504207822914,10.001625,0.04027852250269366,0.02879452831594051,0.0004027852250269365,0.0001689454342371116,0.0015047762559756064,4.6894679483730785e-05,0.0030381091396565244,0.00034849550978404765,0.0895584292260956,2.0957134018517434,4.394647273847485,0.8423132326381414,0.022064753456448528,0.9928057684581549,0.019957732124896013,1.0575457978751004,1.054759787433971,1.0217094050037279,-15467038.988804093,-0.05558671635776629,0.11533750000000005,quadratic,100,1.0,3.1440354715915e-06,8000,1.0,100,100
0.21613375,0.10002125,0.00769263380234768,0.09956727424431337,0.03559200634952979,0.9954612069366597,-0.015370162253722093,0.00040656372730536635,0.0993941865129381,0.0018810746924317308,0.9937306973561932,0.0003503591949324781,10.002125,0.048687620346449474,0.02873612031812054,0.00048687620346449446,0.0001678994970963617,0.0014519555850204733,4.6535607448467355e-05,0.002929624357417834,0.0003473871124883442,0.0894805444124958,2.0952400159315387,4.392652651293101,0.8423493974142322,0.021659316574864477,0.9924904003916866,0.01978210714343414,1.059476892318279,1.0563428366386398,1.0233303926201107,-28393833.873506196,-0.05532479319386485,0.11611250000000019,quadratic,100,1.0,3.489101213406774e-06,8000,1.0,100,100
0.21560875,0.10002000000000001,0.007691325235459193,0.09959795802170295,0.035672602505506815,0.9957804241322031,-0.015380781066426753,0.00040734606545075826,0.09945597353547181,0.0018892835538945351,0.9943608631820815,0.00035091728068330376,10.002,0.047391982444291145,0.028905093382265695,0.0004739198244429112,0.00016908062312855434,0.001497729812337777,4.680717924581623e-05,0.0030242761712480967,0.00034818958157314684,0.0895362202933789,2.095577538521091,4.394076738068783,0.8424569208894509,0.022090803376615193,0.9927248320237706,0.01993382604681601,1.0584446318532281,1.0558277240489524,1.02267598562349,-13678886.578514667,-0.055529231347784716,0.11558875000000003,quadratic,100,1.0,3.872038781812557e-06,8000,1.0,100,100
0.21591125000000003,0.10001625000000001,0.007690051756183903,0.09960817824889424,0.03561672565085842,0.9959199454977989,-0.015394073785765624,0.0004065811150748733,0.09947599295434256,0.0018830937020413404,0.9945983073184866,0.00035149047100341936,10.001625,0.04870687194842223,0.028980935516948032,0.00048706871948422204,0.00016726074966552632,0.0014674115338091343,4.621036235094452e-05,0.0029580275295544387,0.00034744421906208615,0.08955420378027908,2.0956899604517796,4.394542641902901,0.8424081198544195,0.02147128094361061,0.9930177596022843,0.019891068705321174,1.0609401358437844,1.0580407775366685,1.0245500114966457,-29125203.723494224,-0.055439282566636924,0.11589500000000014,quadratic,100,1.0,4.297004704320844e-06,8000,1.0,100,100
0.21548375,0.10001250000000002,0.007689325729984778,0.0996023303817162,0.03568401668332193,0.9958988164651039,-0.015413610445468587,0.0004076595333793421,0.09946413048641319,0.0018918342259188542,0.994516990240352,0.00035212842389104526,10.00125,0.035333235062756436,0.02908979178229882,0.000353332350627564,0.00016736242182575423,0.0014920913610034037,4.708968948275835e-05,0.0030105740159252054,0.00034853380319753614,0.08954350626894464,2.095625636230032,4.394272443421697,0.8422818771215075,0.022000384185360992,0.9926423242958221,0.01993534391382117,1.0611332078948945,1.0575720004395153,1.024967586361071,-5856947.0549034495,-0.055554835137797055,0.11547125000000026,quadratic,100,1.0,4.768611697714475e-06,8000,1.0,100,100
0.21596375,0.10001625000000001,0.007690051745722522,0.0996081781219429,0.0356080673063073,0.9959199442284918,-0.015394073869136361,0.0004065811142013721,0.09947599269574618,0.0018826359247853968,0.994598304732943,0.00035149047338363463,10.001625,0.04870687194842223,0.028999934240227166,0.00048706871948422204,0.00016726074963360112,0.0014674115192254932,4.621036412941325e-05,0.0029580275091889586,0.0003474442183494821,0.08955420354697348,2.095689958989074,4.394542635760583,0.8424081188135867,0.021471280617063996,0.9930177596246502,0.019891068700215453,1.061309200490523,1.058406199212902,1.0249040891371368,-19202793.858860813,-0.055430057546461756,0.11594749999999895,quadratic,100,1.0,5.291978735958436e-06,8000,1.0,100,100
0.21547375,0.10001375000000001,0.007689325726132333,0.09960233034639186,0.035685672738012555,0.995886369088169,-0.015413610549934608,0.0004076595314399564,0.09946413042114287,0.0018919220157441743,0.9945045598344512,0.0003521284268777357,10.001375,0.037055490483867574,0.029066743211744586,0.00037055490483867555,0.0001673624144197509,0.0014920913926647892,4.708968328161813e-05,0.0030105740867023218,0.00034853380131739584,0.0895435062107111,2.095625636311776,4.394272443816255,0.8422818768720547,0.02200038403917005,0.9926423243024958,0.019935343921279075,1.0611349840576982,1.0575138633765175,1.0249630895263735,-4450482.535698489,-0.05555768905885971,0.11545999999999987,quadratic,100,1.0,5.8727866131894766e-06,8000,1.0,100,100
0.21594249999999998,0.10001500000000002,0.007690051732867123,0.09960817796056663,0.03561157128803789,0.995932389747204,-0.015394073971530874,0.00040658111275595387,0.09947599236642146,0.0018828211804343914,0.9946107320544068,0.0003514904763080759,10.0015,0.047410441887837315,0.02901442216812184,0.000474104418878373,0.00016726074960039545,0.0014674115004080512,4.621036620192688e-05,0.0029580274834889336,0.00034744421710178124,0.08955420324979756,2.0956899571323566,4.3945426279558735,0.8424081174961594,0.02147128021156198,0.9930177596521628,0.01989106869392259,1.0611899784694743,1.0583109071348917,1.024796128812778,-11856095.164167792,-0.055433245785992,0.11592749999999917,quadratic,100,1.0,6.51733960488242e-06,8000,1.0,100,100
0.215485,0.10001125000000002,0.007689325721416026,0.09960233030266447,0.03568380964529329,0.9959112630095559,-0.015413610678317376,0.00040765952959588336,0.09946413033998158,0.001891823234080717,0.9945294188401964,0.0003521284305473554,10.001125,0.033522147529655676,0.029084614059670794,0.0003352214752965565,0.00016736240529452166,0.0014920914286755723,4.708967606412396e-05,0.0030105741684419277,0.0003485337995458533,0.08954350613826051,2.095625636416675,4.394272444319433,0.8422818765639816,0.02200038389753092,0.9926423243106905,0.019935343930460654,1.0613867948580493,1.0577691593213603,1.0252300387666906,-2072230.978485007,-0.05555423636738162,0.11547374999999994,quadratic,100,1.0,7.232633896483534e-06,8000,1.0,100,100
0.21596875,0.10001875000000002,0.007690037237312519,0.09960431489890809,0.03560717574793815,0.9958564259092229,-0.015388172333675834,0.0004066112101508083,0.09946935113056204,0.0018827316922045809,0.9945070412353885,0.0003512631226848391,10.001875,0.05120043334777549,0.028916025374132938,0.0005120043334777548,0.00016808316713712038,0.0014729202980002854,4.6152280990055166e-05,0.0029696824086404535,0.0003474745374395551,0.0895483315840812,2.0956474632907565,4.394375406844245,0.8423810456895416,0.021632207740132126,0.9929050501591301,0.01991081375400404,1.0626177527939515,1.0595805837707264,1.0260781551764095,-8937669.343310576,-0.055444397540631844,0.11595000000000055,quadratic,100,1.0,8.026433522257175e-06,8000,1.0,100,100
0.2153275,0.10001000000000002,0.007690039773187059,0.09960120640703575,0.03571322647217406,0.995912472823075,-0.015420352443887418,0.00040793829589006554,0.09946145174855926,0.00189450161214924,0.994515065978995,0.0003523488594402367,10.001,0.03160696125855822,0.028970981062953323,0.00031606961258558196,0.0001690419725131627,0.0014888323744516921,4.686929520171656e-05,0.0030043227540604346,0.00034880158417686664,0.08954105143082232,2.0956132791915913,4.394216050845385,0.8423396211146758,0.022066023820031005,0.9927349118072544,0.019945341089799964,1.0604795818767263,1.0566328470362059,1.0243755171856146,-1133810.0060969235,-0.05561699993225354,0.11531750000000018,quadratic,100,1.0,8.90735463861044e-06,8000,1.0,100,100
0.21639375000000002,0.10002250000000001,0.007692864300543084,0.09957218091073948,0.035550307254914176,0.9954978220974225,-0.015366009860769688,0.00040624708690035187,0.09940472596665328,0.00187735129549884,0.9938236493454298,0.000350348631911556,10.00225,0.04994934934511159,0.02922468923594398,0.0004994934934511156,0.00016723532792584344,0.0014540420502901269,4.683588237891082e-05,0.002933004888723389,0.0003470669257537816,0.08949010675533225,2.095293983385933,4.392886614740853,0.8424115603840376,0.02162387545971039,0.9925589992943499,0.01983494389536101,1.0605126865559855,1.0580579883916594,1.0241869400975585,-3661238.34857798,-0.055261684314847,0.11637125000000037,quadratic,100,1.0,9.884959046625586e-06,8000,1.0,100,100
0.2154675,0.10001750000000001,0.007690964707468712,0.09959850013070475,0.035694314490439215,0.9958107344285226,-0.015383785760332896,0.00040757750057680793,0.09945653964095631,0.0018915961830754432,0.9943913779184271,0.0003509785404625528,10.00175,0.044687106641625396,0.02868547443829368,0.0004468710664162536,0.0001685119981530538,0.0014933077928967384,4.6490124168429116e-05,0.0030123787747608154,0.00034842656244527865,0.08953667841267032,2.09558350063309,4.394096310965248,0.8424174518087147,0.022011384281276986,0.992823353193634,0.020039458295206695,1.0593083101776801,1.0565178912618254,1.0236618208350343,-1439848.3411541923,-0.05553285831153049,0.11544999999999996,quadratic,100,1.0,1.0969857978923841e-05,8000,1.0,100,100
0.21595750000000005,0.10002000000000001,0.00768979532628755,0.09960338440467269,0.03560791047445702,0.9958346771113046,-0.015393375885875806,0.0004065976375414231,0.09946715357434208,0.0018827669219240964,0.9944726412151781,0.00035147094358729396,10.002,0.05240229002629562,0.028949666556801652,0.0005240229002629559,0.00016754041206922912,0.0014707640257909924,4.6128293574967704e-05,0.0029649210251684217,0.0003474646853812293,0.08954631938947709,2.0956372277844917,4.394328934441799,0.8423388303115321,0.02153787279980901,0.9929193457728397,0.01983711952716509,1.0612633216937977,1.0582975726864665,1.0247510878731014,-3984182.0305056297,-0.05544572363990942,0.11593750000000012,quadratic,100,1.0,1.217382727739662e-05,8000,1.0,100,100
