Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
0.052,0.229773802,0.999482435,quadratic,5.34E-06,0.928571429,7.643405739,0.004683987,0.02075253,9.99550668,0.101789955,0,-0.000517565,-0.01032419,0.0427714,0.192447775,0.00052,0.002297738,1,0,0.46866128,2.084859885,0.042771401,0.192447776,100.9503801,2.00730234,100,0.042749461,1.040226327
0.06225,0.25024975,0.999379922,quadratic,6.35E-06,0.941176471,7.615517106,0.005594184,0.022533774,9.994596483,0.102220943,0,-0.000620078,-0.010333333,0.050919095,0.208040093,0.0006225,0.002502498,1,0,0.560549318,2.266914945,0.050919095,0.208040094,100.9403947,2.010179022,100,0.0508878,1.048435809
0.073375,0.271553143,0.999268659,quadratic,7.56E-06,0.952380952,7.691039119,0.006590969,0.024444545,9.993587332,0.102695284,0,-0.000730716,-0.010363475,0.060083153,0.226367274,0.00073375,0.002715531,1,0,0.658090255,2.451908465,0.059960824,0.225605145,100.9292798,2.013264333,100,0.059917383,1.057492023
0.088875,0.298707607,0.999113639,quadratic,9.01E-06,0.964285714,7.85025328,0.007988885,0.026908148,9.992189416,0.103300654,0,-0.000885736,-0.010419118,0.07282357,0.248991367,0.00088875,0.002987076,1,0,0.797239255,2.700221088,0.072701241,0.248304967,100.9137564,2.017128133,100,0.072637419,1.069907063
0.106875,0.32894184,0.998933617,quadratic,1.07E-05,0.97826087,8.199059545,0.009622972,0.029724196,9.990555329,0.104159224,0,-0.001065758,-0.010576923,0.087842232,0.275639576,0.00106875,0.003289418,1,0,0.959383862,2.983357808,0.087719903,0.275026373,100.8954948,2.022983157,100,0.087627301,1.08429905
0.126375,0.35763719,0.998738592,quadratic,1.28E-05,0.984615385,8.215885612,0.011380763,0.032317277,9.988797538,0.104825982,0,-0.001260783,-0.010694592,0.103902651,0.299728838,0.00126375,0.003576372,1,0,1.135696795,3.241964835,0.103780322,0.299171583,100.8759082,2.026461211,100,0.1036508,1.099831895
0.150125,0.388056033,0.998501063,quadratic,1.52E-05,0.987951807,8.288785862,0.013536453,0.035137294,9.986630184,0.105598928,0,-0.001497687,-0.010763702,0.123822619,0.327388462,0.00150125,0.00388056,1,0,1.348902946,3.517786216,0.123591437,0.326012137,100.8517241,2.030626883,100,0.123408201,1.11894164
0.181625,0.4241313,0.998186023,quadratic,1.81E-05,0.991071429,8.256303124,0.016346721,0.038323895,9.983819916,0.106622639,0,-0.001812727,-0.010869565,0.149250998,0.35629714,0.00181625,0.004241313,1,0,1.627779117,3.83128431,0.149019816,0.355049459,100.8207182,2.036683821,100,0.1487526,1.144058059
0.212875,0.459683842,0.997873484,quadratic,2.15E-05,0.993506494,8.300836579,0.0191748,0.041560574,9.980968808,0.107959094,0,-0.002124016,-0.011046814,0.175333594,0.386755891,0.00212875,0.004596838,1,0,1.910986163,4.160981779,0.174889609,0.38500499,100.7889714,2.045947151,100,0.174521936,1.169233083
0.256375,0.505120638,0.99743843,quadratic,2.57E-05,0.995475113,8.313949019,0.023054634,0.045570985,9.977076894,0.109424349,0,-0.002558445,-0.011300387,0.210525388,0.423331358,0.00256375,0.005051206,1,0,2.301284644,4.57146821,0.209964669,0.421439671,100.7459737,2.054468901,100,0.209433152,1.203910313
