Survive,Survive_bar,chi,dynamics,epsilon,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
0.0,0.0,NaN,linear,1e-06,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,1.232846739442066e-06,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657514,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,1.519911082952933e-06,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,1.873817422860383e-06,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657514,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,2.310129700083158e-06,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,2.848035868435805e-06,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657514,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,3.5111917342151275e-06,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,4.328761281083061e-06,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657514,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,5.336699231206313e-06,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,6.579332246575683e-06,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657514,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,8.111308307896873e-06,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,1e-05,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657514,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,1.2328467394420658e-05,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,1.5199110829529332e-05,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.31933285136575,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,1.873817422860383e-05,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,2.310129700083158e-05,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.31933285136575,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,2.8480358684358048e-05,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,3.511191734215127e-05,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.31933285136575,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,4.328761281083062e-05,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,5.3366992312063123e-05,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657505,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,6.579332246575683e-05,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,8.111308307896872e-05,0.0,0.0,9.986979855549166,0.11439972224791997,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657496,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,0.0001,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,0.0001232846739442066,0.0,0.0,9.986979855549166,0.11439972224791976,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.31933285136575,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,0.0001519911082952933,0.0,0.0,10.013455804918538,0.08613700992710636,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,0.0001873817422860385,0.0,0.0,9.986979855549166,0.11439972224791971,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.31933285136575,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,0.00023101297000831605,0.0,0.0,10.01345580491854,0.0861370099271065,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119801,1.7455150280576321,100,0.0,1.0381942541412108
0.0,0.0,NaN,linear,0.0002848035868435802,0.0,0.0,9.986979855549166,0.11439972224791996,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.319332851365749,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,0.0003511191734215131,0.0,0.0,10.013455804918538,0.08613700992710643,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.038194254141211
0.0,0.0,NaN,linear,0.0004328761281083057,0.0,0.0,9.986979855549166,0.11439972224791983,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.3193328513657483,100,0.0,1.0078796534336962
0.0,0.0,NaN,linear,0.0005336699231206312,0.0,0.0,10.013455804918538,0.08613700992710643,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.30749141119797,1.7455150280576317,100,0.0,1.038194254141211
0.0,0.0,NaN,linear,0.0006579332246575682,0.0,0.0,9.986979855549166,0.11439972224791978,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.74764628857852,2.319332851365747,100,0.0,1.0078796534336965
