Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,sample_size,size,var_N,var_R
1.101,0.32062283137668157,NaN,crossfeeding,1e-06,9.49555315001237e-14,2.1944728663361026e-18,-1.3582745781954294e-18,11.687603492960031,0.7915135531761299,1.2521531502293772,0.06982345488927172,1.0,NaN,NaN,,,0.011010000000000002,0.0032062283137668157,1.0,0.0,874.7846538531205,6.982344793283515,13722.656901716857,1945.0887955019427,1.6036964986179698,0.17437611885714302,1000,100,13586.056826308206,0.03580898698861649
1.091,0.31736256868131124,NaN,crossfeeding,1.420830832533921e-06,1.622290377541696e-13,4.1618180205244846e-18,-4.590732578390193e-18,11.71405961675658,0.8199652271804068,1.24999058853556,0.07244070195757611,1.0,NaN,NaN,,,0.01091,0.0031736256868131123,1.0,0.0,875.0009097005714,7.244068724774235,13789.153555779805,2004.778796712158,1.5985659526693279,0.18075204342859608,1000,100,13651.934363074877,0.0360894812418522
1.0790790790790792,0.3079733760458943,NaN,crossfeeding,2.018760254679039e-06,2.598144278661071e-13,4.164550459587743e-17,4.1565393830167435e-17,11.724776971917835,0.810361881622245,1.248873391327057,0.07140505327799918,1.0,NaN,NaN,,,0.01079079079079079,0.003079733760458944,1.0,0.0,875.1126314408539,7.140505270347417,13812.707976058662,1987.8222180601163,1.5955735787196192,0.17807356851197226,1000,100,13675.237581017447,0.03588883115487456
1.103,0.32922788460274743,NaN,crossfeeding,2.868316813342009e-06,7.714754692556393e-13,9.656598573920536e-18,5.409032065404978e-19,11.71431503902365,0.8624296449235096,1.2503112426157124,0.07443058113046734,1.0,NaN,NaN,,,0.011030000000000002,0.0032922788460274747,1.0,0.0,874.9688442500088,7.443056437368724,13796.896151038614,2151.3569077360917,1.5996782097426228,0.18430789945789897,1000,100,13659.670974205119,0.03640000633137608
1.078,0.29311431217188966,NaN,crossfeeding,4.075392965871778e-06,1.1744006154424427e-12,5.793601954885119e-18,1.3086513572770128e-17,11.693783561778218,0.7880378365767271,1.2515835180225465,0.07017811461127853,1.0,NaN,NaN,,,0.01078,0.002931143121718897,1.0,0.0,874.8416173349722,7.017810823554196,13736.5577555315,1916.6983613169916,1.602295058247441,0.17569475318411684,1000,100,13599.813181541786,0.035833755661746854
1.098,0.3292354780396548,NaN,crossfeeding,5.790443980602483e-06,2.916118955994427e-12,3.9639941050970905e-17,2.987934901021308e-17,11.75483510419877,0.8236644375118557,1.2462402997015631,0.07287376156135537,1.0,NaN,NaN,,,0.01098,0.003292354780396548,1.0,0.0,875.3759386514162,7.287374802225637,13885.457129877472,2010.9962720753215,1.589100802614496,0.18190019352186548,1000,100,13747.280981550568,0.0359859180142541
1.083,0.29001896489712536,NaN,crossfeeding,8.227241341700474e-06,5.385364097613768e-12,5.436017914109835e-17,4.6539138917811873e-17,11.729266879138436,0.8291159068921821,1.2486256945248853,0.07257985016431268,1.0,NaN,NaN,,,0.01083,0.002900189648971253,1.0,0.0,875.1373993347913,7.257984285352645,13826.31346354146,2042.3346911702272,1.5951152335107377,0.1805026731493947,1000,100,13688.737762019407,0.03604910848298578
1.09,0.2930870177950569,NaN,crossfeeding,1.1689518164985777e-05,1.1583360980484835e-11,1.1666204269138908e-16,1.2311505798953103e-16,11.724625546575473,0.8704567848670185,1.2493454220515288,0.07390927793856068,1.0,NaN,NaN,,,0.0109,0.002930870177950569,1.0,0.0,875.0654264427143,7.390925938628524,13822.45391264159,2210.0715105519566,1.597143009723171,0.1823502471152561,1000,100,13684.987068434179,0.03627902612205849
1.106,0.33876835743616907,NaN,crossfeeding,1.6608827826277167e-05,2.6039009872457834e-11,2.4251838116810775e-16,2.361257381882394e-16,11.753740461732365,0.8347930425190138,1.2464380111709963,0.07348693179342948,1.0,NaN,NaN,,,0.01106,0.00338768357436169,1.0,0.0,875.3561680294181,7.348692580575812,13884.729412273085,2046.4808121017195,1.5896935473398348,0.1831334197621434,1000,100,13746.578997431321,0.03608583164792619
1.076,0.2796855377026134,NaN,crossfeeding,2.3598334667821938e-05,3.931072476934605e-11,3.3095931090347676e-16,3.260121822068839e-16,11.680901989472792,0.7987050287095634,1.2528991106107443,0.07110562194265171,1.0,NaN,NaN,,,0.010760000000000002,0.0027968553770261343,1.0,0.0,874.7100587640947,7.110561707098011,13708.140090790592,1946.6519138793858,1.6057809911256347,0.1781703730474192,1000,100,13571.696619502922,0.03602480975644058
1.066,0.2639014967748383,NaN,crossfeeding,3.35292414924956e-05,6.59135277040063e-11,8.878888416419034e-16,8.893064344994369e-16,11.76612387617423,0.8054586285367373,1.2449773242039168,0.07090529952388355,1.0,NaN,NaN,,,0.01066,0.002639014967748383,1.0,0.0,875.5022365153083,7.090528461443748,13909.043457446223,1971.9741344641488,1.585612074006747,0.17651757943028476,1000,100,13770.601786376747,0.03564353622480233
1.079,0.29792448707684305,NaN,crossfeeding,4.7639380104013405e-05,1.5515803256474752e-10,1.1661335324312615e-15,1.158218384949419e-15,11.68274614477937,0.8188199994973665,1.252951490116396,0.07295985776138757,1.0,NaN,NaN,,,0.010790000000000003,0.00297924487076843,1.0,0.0,874.7048204094642,7.295984180625767,13715.702354910994,1989.4017441732874,1.6061856916159145,0.18266072297902802,1000,100,13579.215797427638,0.03629825503101723
1.088,0.31977492084277026,NaN,crossfeeding,6.768750009458542e-05,3.454262647366545e-10,3.1286909692795674e-15,3.1257749533622705e-15,11.741255033442682,0.8028693544690929,1.2473294533111423,0.07173820117618583,1.0,NaN,NaN,,,0.01088,0.0031977492084277028,1.0,0.0,875.2670244730774,7.173819634112144,13850.166880351453,1945.9991378621169,1.5916993011104876,0.17973701000576867,1000,100,13712.30981059111,0.03586853601301434
1.087087087087087,0.31862979831113597,NaN,crossfeeding,9.617248711152965e-05,6.834806895339361e-10,9.185042162022296e-15,9.183386518424218e-15,11.743821681214639,0.7549127472465237,1.2466154088345665,0.06791462764581864,1.0,NaN,NaN,,,0.010870870870870871,0.00318629798311136,1.0,0.0,875.3384284697547,6.791462270299469,13848.724079937347,1820.3745707150747,1.5893482043219085,0.17056790126938529,1000,100,13710.80673225718,0.03529822677813523
1.095,0.3316247879758086,NaN,crossfeeding,0.00013664483492953258,1.5703008799327755e-09,2.7303512334209114e-14,2.7304608381722987e-14,11.693245208128928,0.8085887955787432,1.2518658183846547,0.07224418959904685,1.0,NaN,NaN,,,0.01095,0.0033162478797580854,1.0,0.0,874.8133883575938,7.224419198936029,13738.579913731384,1960.5021521015587,1.603315795550251,0.18106203443655747,1000,100,13601.847930233955,0.036147768310369595
1.081,0.2973869533116744,NaN,crossfeeding,0.00019414919457438816,2.721222846448179e-09,2.758425513878063e-14,2.7582959652200612e-14,11.749299011796984,0.806084213360937,1.246571462781843,0.07122436954484784,1.0,NaN,NaN,,,0.010810000000000002,0.002973869533116744,1.0,0.0,875.342822729475,7.12243562288334,13869.579894054817,1967.2007759476899,1.5897015778727055,0.17750862795626388,1000,100,13731.533866786203,0.035761166050641835
1.1,0.322490309931942,NaN,crossfeeding,0.00027585316176291844,7.162578111948688e-09,3.6059588831369264e-08,3.606084350549241e-08,11.696658506740881,0.7769970253187118,1.2512567521103564,0.06996334160511279,1.0,NaN,NaN,,,0.011,0.0032249030993194206,1.0,0.0,874.8742940144243,6.996333890169739,13735.572596943815,1886.2713095944193,1.6014435211095712,0.17577621554059883,1000,100,13598.7607767205,0.03580006140781323
1.086,0.3108118401863095,NaN,crossfeeding,0.0003919406774847221,1.194793758902688e-08,1.508145277387139e-13,1.5071890024325417e-13,11.69787407832072,0.7924423700676728,1.2512094323360392,0.07011284984224522,1.0,NaN,NaN,,,0.01086,0.003108118401863095,1.0,0.0,874.8790256990098,7.011284161862858,13746.82227423103,1939.3559154575746,1.6013601604947676,0.17522074342928745,1000,100,13609.982016278782,0.03583511692809425
1.094,0.3180628868635887,NaN,crossfeeding,0.0005568813990945272,2.658466897685296e-08,5.887665489954158e-13,5.887862449176995e-13,11.753135157256736,0.8188180635596971,1.2462639794168993,0.07131344813995714,1.0,NaN,NaN,,,0.010940000000000002,0.0031806288686358868,1.0,0.0,875.3735717246032,7.131343950808248,13880.664881409446,2023.3395418610999,1.5889863562351765,0.17693906682613242,1000,100,13742.528695384703,0.03581244984313083
1.095,0.30979832149319336,NaN,crossfeeding,0.0007912342618981327,5.6258295379354927e-08,9.387613152403686e-07,9.388648797736116e-07,11.723894523976373,0.8123672876667015,1.2490548114287752,0.07188603594169661,1.0,NaN,NaN,,,0.010950000000000001,0.003097983214931934,1.0,0.0,875.0944876398993,7.188603498237915,13796.682192971319,2017.8035491527971,1.596191546280514,0.17954491018477775,1000,100,13659.232490161996,0.03605362432714105
1.1111111111111112,0.3560806932800394,NaN,crossfeeding,0.0011242100350620874,1.221114337780002e-07,9.141758504489598e-13,9.134305983089397e-13,11.708146773537472,0.7970699161907191,1.250458983457413,0.07101768594342853,1.0,NaN,NaN,,,0.011111111111111113,0.0035608069328003935,1.0,0.0,874.9540693980854,7.101768756315915,13771.602118023886,1939.0822133464055,1.599719476730039,0.17787595161020522,1000,100,13634.52141715319,0.03607180742069253
1.094,0.3180628868635887,NaN,crossfeeding,0.0015973122800602556,2.1655898425150517e-07,2.6705369708338287e-06,2.6676653159667847e-06,11.759686017676161,0.8102561064243966,1.2458296754794673,0.07136925147667245,1.0,NaN,NaN,,,0.010940000000000002,0.0031806288686358868,1.0,0.0,875.4170010809352,7.136925323407313,13883.387905643382,1999.8353571451955,1.5881877598572163,0.17784813768159896,1000,100,13745.097690409053,0.03609617955194139
1.114,0.3619447471645362,NaN,crossfeeding,0.0022695105366946707,4.953273314510229e-07,1.0966389896910893e-05,1.0965349704866792e-05,11.7157728867093,0.8302084247410063,1.250300875958285,0.07321469049581458,1.0,NaN,NaN,,,0.01114,0.0036194474716453613,1.0,0.0,874.9698791529995,7.321467474259212,13761.790105275331,2088.283083366734,1.6002115147874263,0.18257330871317431,1000,100,13624.530770942378,0.03695923436537155
1.117,0.3511566601959872,NaN,crossfeeding,0.003224590545296398,1.0992501874337622e-06,2.5220900992293112e-05,2.5235493795918605e-05,11.72675337592094,0.8299602936362349,1.2497161713162834,0.07384231818455961,1.0,NaN,NaN,,,0.01117,0.003511566601959872,1.0,0.0,875.0283513987728,7.384232010239662,13780.277536090716,2092.4153295041615,1.5994474229501652,0.18515300352615469,1000,100,13642.760791351044,0.03765691410073484
1.155,0.41830013148455975,NaN,crossfeeding,0.004581597669054491,2.791641447990397e-06,0.0002970748298116531,0.0002967311366098611,11.749010968214977,0.8023288281216561,1.2480640415906141,0.07143129147258176,1.0,NaN,NaN,,,0.011550000000000001,0.004183001314845598,1.0,0.0,875.1935641107876,7.143127541916293,13674.318318892343,2283.2145669561273,1.596397453825704,0.17909952808555554,1000,100,13536.279060161107,0.038733601914205766
