Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,sample_size,size,var_N,var_R
0.01125,0.10546770832818923,0.9998875,quadratic,1e-06,0.0,0.0,0.0,0.0010234413140345444,0.009648563151168361,10.000880192551408,0.1002415789579225,0,-0.0001125,-0.010000000000000002,0.009414220246992774,0.09017930111573118,0.0001125,0.0010546770832818926,1.0,0.0,0.103833811889455,0.9836645546921198,0.00941422030053567,0.09017930160917803,101.02516986387957,2.006608974387833,4000,100,0.009413172868412397,1.007565238112483
0.01375,0.11645143837668985,0.9998625,quadratic,1.4000832056153952e-06,0.0,0.0,0.0,0.0012632033148454087,0.010767750211732314,10.000640430554242,0.10032458083274912,0,-0.0001375,-0.01,0.011754012658375355,0.10218230216326406,0.0001375,0.0011645143837668986,1.0,0.0,0.12730138150252074,1.0888809688353833,0.011754012723689769,0.10218230270397499,101.02236072013388,2.0072131214307256,4000,100,0.011752417041075132,1.0095516988977349
0.02,0.13999999999999999,0.9997999999999999,quadratic,1.960232982646277e-06,0.0,0.0,0.0,0.0018251129753615615,0.012859933461941931,10.000078520906532,0.10049801056646929,0,-0.0002,-0.009999999999999998,0.01687089250597326,0.12131678552646562,0.0002,0.0014000000000000002,1.0,0.0,0.182593177682556,1.2906680800897448,0.0168708926018407,0.12131678618247362,101.01613800458348,2.008020711336557,4000,100,0.016867561564467868,1.014567580287311
0.027,0.16208331191088116,0.99973,quadratic,2.744489278096427e-06,0.0,0.0,0.0,0.0024506500485040146,0.014817042171984533,9.999452983845917,0.10080414231939053,0,-0.00027,-0.009999999999999998,0.022555042309685407,0.13928048940549215,0.00027,0.0016208331191088121,1.0,0.0,0.24590453992212447,1.4916021108812438,0.02255504243866009,0.13928049016290012,101.00918762774656,2.0102957480899266,4000,100,0.02254903675299986,1.0201276516015527
0.04125,0.19886788956490686,0.9995875,quadratic,3.84251334625432e-06,0.0,0.0,0.0,0.003742070492285333,0.018168534512079528,9.998161563428532,0.101599722394726,0,-0.00041250000000000005,-0.01,0.034409873591204135,0.1705377030826858,0.00041250000000000005,0.0019886788956490695,1.0,0.0,0.37641340206116286,1.8342542327403126,0.034409873788585725,0.1705377040142051,100.9947226196683,2.0170615756088175,4000,100,0.034395870697016495,1.031487971248625
0.0595,0.24384369993912083,0.999405,quadratic,5.379838403443687e-06,0.00175,0.015069421655918604,0.015069421655918604,0.005381872144983145,0.02219589898656233,9.995395333394564,0.10346736108862255,0,-0.00059375,-0.010281385281385282,0.04945411228845145,0.20790790422268982,0.0005949999999999999,0.0024384369993912082,1.0,0.0,0.5406153054126925,2.237158102696202,0.04929229979656624,0.20712440834978435,100.95685816877942,2.0417380401610115,4000,100,0.04926333524878129,1.0489302979335942
0.07925,0.28101501294414855,0.999205,quadratic,7.532221397586247e-06,0.003,0.026532579002741346,0.026532579002741346,0.007205801687241617,0.02574146362447839,9.994374220746124,0.1033284076353138,0,-0.00079125,-0.010377049180327868,0.06664894312175403,0.2434779886936183,0.0007925000000000001,0.002810150129441486,0.9999975,0.00015809411753762393,0.7236845535578829,2.5894948875537787,0.06626956573600527,0.2410309802459493,100.9508290842109,2.0249833823883763,4000,100,0.06621764215804941,1.063313019896193
0.1035,0.32370936038366266,0.998965,quadratic,1.0545736679737404e-05,0.006,0.05220207566564322,0.052316127556831175,0.009348335288949138,0.029417173724244218,9.990796025535209,0.1063065169397205,0,-0.00103375,-0.010602564102564101,0.08562911228482636,0.27527026813085576,0.001035,0.003237093603836627,1.0,0.0,0.9262531413088861,2.9271267143256643,0.08540223420371505,0.27328119628293535,100.89855131745247,2.063578262122179,4000,100,0.08531484283104045,1.0825460936023414
0.14775,0.3819946825546136,0.9985225000000001,quadratic,1.47649088161426e-05,0.009,0.0754375350828017,0.0754375350828017,0.01324643860162887,0.03448332040327658,9.987555487954562,0.10804149600692615,0,-0.0014762500000000001,-0.010678119349005425,0.12040216180378681,0.3202224012075525,0.0014775,0.003819946825546136,1.0,0.0,1.3189525091459153,3.4450209782386687,0.12015646522208394,0.31858960710987316,100.87097628476474,2.0832691347029404,4000,100,0.11998099708645721,1.119711659793434
0.21925,0.47029717998304016,0.9978075,quadratic,2.0672100865923898e-05,0.02125,0.17903983896275036,0.17903983896275036,0.019720138709041088,0.04261534293313009,9.979558078407578,0.10880714080417855,0,-0.0021925000000000004,-0.011171974522292993,0.17961272591184058,0.39565116903192643,0.0021925000000000004,0.004702971799830402,1.0,0.0,1.9697110922052028,4.276861368268164,0.17961272698987307,0.39565117136857175,100.76735561717489,2.058945921802779,4000,100,0.17922384311916925,1.1757761768649282
