Survive,Survive_bar,chi,dynamics,epsilon,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
0.0,0.0,NaN,quadratic,1e-06,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,1.232846739442066e-06,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326788,100,0.0,0.9534116519805268
0.0,0.0,NaN,quadratic,1.519911082952933e-06,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,1.873817422860383e-06,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326788,100,0.0,0.9534116519805268
0.0,0.0,NaN,quadratic,2.310129700083158e-06,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,2.848035868435805e-06,0.0,0.0,9.99662901059879,0.08204433780021854,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326775,100,0.0,0.9534116519805268
0.0,0.0,NaN,quadratic,3.5111917342151275e-06,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,4.328761281083061e-06,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326788,100,0.0,0.9534116519805268
0.0,0.0,NaN,quadratic,5.336699231206313e-06,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,6.579332246575683e-06,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326768,100,0.0,0.9534116519805268
0.0,0.0,NaN,quadratic,8.111308307896873e-06,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,1e-05,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326788,100,0.0,0.9534116519805267
0.0,0.0,NaN,quadratic,1.2328467394420658e-05,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,1.5199110829529332e-05,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326775,100,0.0,0.9534116519805268
0.0,0.0,NaN,quadratic,1.873817422860383e-05,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,2.310129700083158e-05,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326775,100,0.0,0.9534116519805268
0.0,0.0,NaN,quadratic,2.8480358684358048e-05,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,3.511191734215127e-05,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326788,100,0.0,0.9534116519805269
0.0,0.0,NaN,quadratic,4.328761281083062e-05,0.0,0.0,10.036522187723165,0.10176936624323875,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.70807113234,2.0188587318449307,100,0.0,0.9762935076806043
0.0,0.0,NaN,quadratic,5.3366992312063123e-05,0.0,0.0,9.99662901059879,0.08204433780021862,0.0,NaN,NaN,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.88600322752588,1.6520131003326788,100,0.0,0.9534116519805269
