Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
10.08175,0.31195662759428594,0.12955123006211341,quadratic,1e-06,1.0284997760302685,11.204727399264454,10.887249465610614,1.0910151807869923,0.0159313956469857,0.08461252070397714,0.0018200437353729127,0,-9072630682.87331,-0.05284635406802891,99.08550092105405,2.0051036848899058,0.10081750000000002,0.003119566275942858,0.23036875000000004,0.029834569268509643,92.29647819074589,2.336219830538155,11.928838963067912,0.3513623277188585,0.047520691633983404,0.0055114388103825376,100,10.738524838360238,0.040361412974102444
10.08175,0.31195662759428594,0.12955500087437719,quadratic,1.261856883066021e-06,1.0284997174342867,11.204755261869083,10.887249455975086,1.0910151814656528,0.01593139547292717,0.08461252074864102,0.0018200437212030033,0,-5697453343.346747,-0.05284534398047938,99.08550092011646,2.0051036854281263,0.10081750000000002,0.003119566275942858,0.2303725,0.029835151143408005,92.2964782465398,2.33621979857183,11.928838939623573,0.35136225415407435,0.04752069145274127,0.005511439111106254,100,10.738524813435042,0.040361412785302066
10.08175,0.31195662759428594,0.12955501628769933,quadratic,1.592282793341094e-06,1.0284996434425369,11.204755264118349,10.887249443800025,1.0910151824504846,0.015931395119771773,0.08461252080395709,0.0018200437037196417,0,-3576671478.8717947,-0.0528453439975352,99.08550091895417,2.0051036860978915,0.10081750000000002,0.003119566275942858,0.2303725,0.029835151143408005,92.29647832770956,2.3362197536501155,11.928838847525693,0.3513620359565133,0.047520691001094045,0.0055114396695240845,100,10.738524719188229,0.04036141232429397
10.081625,0.3109861080096666,0.12955500382901505,quadratic,2.0092330025650458e-06,1.0284995500755543,11.204755266946126,10.887249428423328,1.0910151833790858,0.015931394973843827,0.08461252087297154,0.0018200436814781817,0,-2212538974.9815836,-0.05284556848606631,99.08550091750547,2.005103686983949,0.10081625000000002,0.003109861080096664,0.23037125000000003,0.02983453826419139,92.29647840580844,2.336219711601809,11.928837866248433,0.35136195420073785,0.0475206909176514,0.005511440239166093,100,10.738523735884733,0.040361412229172354
10.08175,0.3111542021249271,0.12955249492947388,quadratic,2.5353644939701112e-06,1.0283744323780022,11.203391108977296,10.885892784185973,1.0910151845694815,0.01593139478815751,0.08461252096037353,0.0018200436550860615,0,-1391277901.1062558,-0.05284527831484239,99.08550091567024,2.0051036880340094,0.10081750000000002,0.00311154202124927,0.23037,0.02983392532001111,92.29647850395318,2.3362196597831835,11.92883842957741,0.3513611156109622,0.04752069081924429,0.005511440939821304,100,10.73852429661623,0.04036141211597464
10.08175,0.3111542021249271,0.12955125076691593,quadratic,3.1992671377973847e-06,1.0283742837423853,11.203391113785473,10.885892757804893,1.0910151860491937,0.015931394562629805,0.08461252107382093,0.0018200436201822822,0,-873671389.8993449,-0.052845390597828834,99.08550091328668,2.0051036893600163,0.10081750000000002,0.00311154202124927,0.23036875000000004,0.029834150288511652,92.29647862587322,2.336219592062695,11.928839096854311,0.35136234117151666,0.04752069074488376,0.005511441891448437,100,10.738524960664355,0.04036141202241597
10.082875,0.3170279709662856,0.12922125227922437,quadratic,4.037017258596558e-06,1.0272490962779683,11.193642751544358,10.870920444334342,1.0912290167506247,0.016009262689337195,0.08461803079786447,0.001819993704883356,0,-547738397.6166086,-0.05296509262776041,99.09482237585051,2.010822806570341,0.10082875000000002,0.0031702797096628543,0.23005,0.02992904108052913,92.32067910195882,2.3442165713007705,11.933530872509909,0.35310773868228806,0.04757901832057003,0.005517477665121535,100,10.742750105511373,0.04041880718446169
10.082875,0.3170279709662856,0.12922124939807397,quadratic,5.0941380148163755e-06,1.027248859632416,11.193642743710017,10.870920423011409,1.0912290189167695,0.01600926300313394,0.08461803095004376,0.0018199936553245349,0,-344008797.0309681,-0.05296509265656641,99.09482237260724,2.0108228078038652,0.10082875000000002,0.0031702797096628543,0.23005,0.029931129280399697,92.32067927857648,2.34421650380539,11.933530927051988,0.35310774499256087,0.04757901799830701,0.0055174785466205085,100,10.742750155325933,0.04041880683644444
10.08275,0.3156777431178828,0.129222501059328,quadratic,6.4280731172843194e-06,1.0272485610197637,11.193642733700257,10.870920396061111,1.0912290218596377,0.016009263381642786,0.08461803113560702,0.0018199935975658633,0,-215817236.3884261,-0.05296524988304481,99.09482236866319,2.010822809496294,0.10082750000000003,0.0031567774311788265,0.23005,0.029929458732158857,92.32067951906295,2.3442164170702235,11.933530681739805,0.35310777387043446,0.047579017236192976,0.005517479910832642,100,10.742749903591063,0.040418806042926414
10.0805,0.311078366332344,0.12946874865216818,quadratic,8.111308307896873e-06,1.028498194545949,11.207771834374489,10.889055236133677,1.090992996004262,0.015953433766463403,0.08459720025445762,0.0018269785900866865,0,-132488979.35369478,-0.05285862736049078,99.07484951946354,1.9927953040353925,0.10080500000000003,0.003110783663323438,0.23027375,0.02973655260680868,92.27707240659831,2.3421505668034057,11.928382338165775,0.35181530459429194,0.04750929671385017,0.005510461213512284,100,10.73811662083542,0.04035261042295737
