Survive,Survive_bar,chi,dynamics,epsilon,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
13.6,1.2806248474865698,NaN,linear,0.0002848035868435802,11.790540107738758,0.26988656941749833,0.08445291927080285,0.0014491623331130432,0.0,NaN,NaN,,,0.136,0.012806248474865698,1.0,0.0,990.465306394202,8.474383107131588,1375.2159728565457,76.85804418714969,0.0072377416188738886,0.00024239730517770574,100,1236.1991368243494,0.00010544604551314443
13.15,2.0316249653910043,NaN,linear,0.0003511191734215131,11.694010174519336,0.2878211345063457,0.0850419763149532,0.0017191698356595628,0.0,NaN,NaN,,,0.1315,0.020316249653910046,1.0,0.0,990.4854538533122,9.411861819490168,1360.255662282392,70.72449826174939,0.007327363113358094,0.00028608060926782453,100,1223.5057883206302,9.522537780503355e-05
13.65,1.3143439428094914,NaN,linear,0.0004328761281083057,11.79053797742438,0.2698908549908656,0.08445304076308764,0.0014493236809790552,0.0,NaN,NaN,,,0.1365,0.013143439428094917,1.0,0.0,990.4652942957094,8.474390222983281,1375.1912970019616,76.9414835163984,0.00723776487386163,0.00024242532489168812,100,1236.174511204875,0.00010544877972988675
13.15,2.0316249653910043,NaN,linear,0.0005336699231206312,11.69400889056813,0.2878184471855497,0.08504204731036617,0.0017191020395099419,0.0,NaN,NaN,,,0.1315,0.020316249653910046,1.0,0.0,990.48544653268,9.411854997937576,1360.395886096271,70.52300449409515,0.007327371378073772,0.00028606708168689746,100,1223.6460421635845,9.522156733521405e-05
13.65,1.3143439428094914,NaN,linear,0.0006579332246575682,11.790534608609558,0.26989744631023954,0.08445322656158703,0.0014495702483819867,0.0,NaN,NaN,,,0.1365,0.013143439428094917,1.0,0.0,990.465275185159,8.47440110718066,1375.1540703303235,77.07059276874138,0.007237800443201465,0.00024246815269120205,100,1236.1373639735039,0.00010545296653871516
13.15,2.0316249653910043,NaN,linear,0.0008111308307896872,11.694006699600111,0.28781436985575265,0.0850421553540568,0.0017189979506810735,0.0,NaN,NaN,,,0.1315,0.020316249653910046,1.0,0.0,990.485435259436,9.411844501380008,1360.6013738242111,70.21823151369222,0.007327384039172962,0.00028604634091441376,100,1223.851581133919,9.521585190942936e-05
13.65,1.3143439428094914,NaN,linear,0.001,11.79052920680992,0.26990767304791574,0.08445350841730977,0.0014499465471126975,0.0,NaN,NaN,,,0.1365,0.013143439428094917,1.0,0.0,990.465246758936,8.474418421083792,1375.0973873145153,77.27361652051076,0.007237854538047696,0.00024253350110645775,100,1236.0808083378777,0.00010545945405508472
13.15,2.0316249653910043,NaN,linear,0.0012328467394420659,11.694002820969718,0.2878081887404875,0.08504232006643607,0.0017188378273063423,0.0,NaN,NaN,,,0.1315,0.020316249653910046,1.0,0.0,990.4854188908832,9.411828496858236,1360.8935164984916,69.76218415348893,0.007327403548325342,0.00028601448857273177,100,1224.143814521644,9.520734604318677e-05
13.65,1.3143439428094914,NaN,linear,0.0015199110829529348,11.790520287856099,0.26992372053519986,0.08445393649386577,0.0014505217469040204,0.0,NaN,NaN,,,0.1365,0.013143439428094917,1.0,0.0,990.465202910498,8.474444775371426,1375.0083435691918,77.6028823190019,0.007237936973334322,0.00024263336842737766,100,1235.9919749108456,0.00010546958402440889
13.1,2.071231517720798,NaN,linear,0.001873817422860385,11.693995589973198,0.28779880601101976,0.08504257229663909,0.0017185910228651765,0.0,NaN,NaN,,,0.131,0.020712315177207976,1.0,0.0,990.48539310497,9.411804180613666,1361.2830950920775,69.09712738946307,0.007327433949046865,0.0002859654978538038,100,1224.5335622337648,9.519484621777971e-05
13.7,1.3453624047073711,NaN,linear,0.0023101297000831605,11.790505007072841,0.2699494571536506,0.08445458636441078,0.0014514017996919279,0.0,NaN,NaN,,,0.137,0.01345362404707371,1.0,0.0,990.4651366410437,8.47448493745736,1374.8574966937636,78.16593557097342,0.007238062759880718,0.00024278609089963183,100,1235.8414883719538,0.0001054856018969991
13.1,2.071231517720798,NaN,linear,0.002848035868435802,11.693981410900056,0.28778439343692586,0.08504296297728876,0.001718211243216908,0.0,NaN,NaN,,,0.131,0.020712315177207976,1.0,0.0,990.4853533343048,9.411766320053712,1361.728076993736,68.18336763005678,0.007327482433611256,0.00028589031078627976,100,1224.97887575526,9.517688165474861e-05
13.7,1.3453624047073711,NaN,linear,0.003511191734215131,11.790477385772393,0.26999233374731035,0.08445557193272252,0.001452744322261068,0.0,NaN,NaN,,,0.137,0.01345362404707371,1.0,0.0,990.4650365020349,8.474546357368881,1374.5678396878527,79.19284617663621,0.007238254986947132,0.00024301881175577768,100,1235.5524827034426,0.00010551135646386411
13.1,2.071231517720798,NaN,linear,0.004328761281083062,11.69395205162663,0.287761473056653,0.08504357718500256,0.0017176337873247279,0.0,NaN,NaN,,,0.131,0.020712315177207976,1.0,0.0,990.4852912088061,9.41170919401206,1362.0247115625436,67.09820217015461,0.0073275621041027665,0.00028577624509611957,100,1225.276196976801,9.515208368127705e-05
13.7,1.3453624047073711,NaN,linear,0.005336699231206312,11.79042399721507,0.27006782064201235,0.08445705706234398,0.001454756191380778,0.0,NaN,NaN,,,0.137,0.01345362404707371,1.0,0.0,990.4648853563662,8.474636494895172,1373.9675576261825,81.02535034247977,0.007238548080134808,0.00024336651365060004,100,1234.9534595920775,0.00010555359250278045
13.05,2.060946384552495,NaN,linear,0.006579332246575682,11.693888113411866,0.28772201567484995,0.08504455424223355,0.0017167827302026343,0.0,NaN,NaN,,,0.1305,0.02060946384552495,1.0,0.0,990.4851934881183,9.411626913582785,1361.6620574186618,66.3081991683812,0.007327696710796096,0.00028560824167690057,100,1224.9150382096664,9.512050453589216e-05
13.65,1.194780314534852,NaN,linear,0.008111308307896872,11.790315921234429,0.27020326845056364,0.08445923361592071,0.0014575740445307078,0.0,NaN,NaN,,,0.1365,0.01194780314534852,1.0,0.0,990.4646669989601,8.474752465703697,1373.0236173209753,82.77796114971264,0.007238986219602021,0.0002438490345144183,100,1234.0120677984612,0.00010562407661334966
13.05,2.060946384552495,NaN,linear,0.01,11.693748879107053,0.2876497743033962,0.08504604029706841,0.0017156144493619843,0.0,NaN,NaN,,,0.1305,0.02060946384552495,1.0,0.0,990.4850496210616,9.41153262415511,1360.4589303301614,66.72661729849591,0.007327916127603243,0.00028537654117150675,100,1223.7151674825438,9.508715739265848e-05
13.65,1.194780314534852,NaN,linear,0.012328467394420659,11.790109939545088,0.27039312990619646,0.0844622695891155,0.0014610265360668051,0.0,NaN,NaN,,,0.1365,0.01194780314534852,1.0,0.0,990.4643627013304,8.474874669937556,1372.2982276613818,79.80173855451781,0.007239620059904103,0.0002444263439795119,100,1233.2915352748219,0.00010574507575967815
13.1,1.9974984355438181,NaN,linear,0.01519911082952933,11.693498495313754,0.28754621379478085,0.08504803358753625,0.0017141617009216053,0.0,NaN,NaN,,,0.131,0.019974984355438177,1.0,0.0,990.4848575036485,9.411462610516253,1360.6716778125178,67.27031748419397,0.00732823704688675,0.0002850853928985011,100,1223.9337707526129,9.506902978005607e-05
13.75,1.1779218989389746,NaN,linear,0.01873817422860383,11.789736194540179,0.2705384519930676,0.08446664527047963,0.001465530223780074,0.0,NaN,NaN,,,0.1375,0.011779218989389746,1.0,0.0,990.4639242353994,8.475065698931935,1370.1549671686712,75.96687220468056,0.0072405876429923145,0.00024516732404616747,100,1231.1570876318203,0.00010597347974327487
13.05,2.060946384552495,NaN,linear,0.02310129700083158,11.693136633587997,0.28743938496290955,0.08505104003664857,0.001712344587541593,0.0,NaN,NaN,,,0.1305,0.02060946384552495,1.0,0.0,990.4845495962784,9.411401442613252,1360.7908424242003,67.0635813472847,0.0073287890424321295,0.00028472353372493173,100,1224.0613980924427,9.510963111653153e-05
13.65,1.3143439428094914,NaN,linear,0.028480358684358047,11.788939045965796,0.270699706625842,0.08447301962893443,0.001472703054052137,0.0,NaN,NaN,,,0.1365,0.013143439428094915,1.0,0.0,990.4632909904216,8.475411112881224,1367.783191850712,76.0131516479685,0.0072421253002036235,0.0002463715694125661,100,1228.8041080212151,0.00010643425497328164
12.95,2.0118399538730714,NaN,linear,0.03511191734215135,11.692326505543194,0.28738310296821384,0.08505674602035995,0.001710472929375428,0.0,NaN,NaN,,,0.1295,0.02011839953873071,1.0,0.0,990.4839517095157,9.411320120736203,1353.8808171425248,72.86232079530512,0.007329992542888777,0.0002843680565338457,100,1217.1703180302968,9.534249931675783e-05
13.75,1.2599603168354152,NaN,linear,0.043287612810830614,11.78750857990545,0.27106043930464935,0.08448131307851468,0.0014853717210114616,0.0,NaN,NaN,,,0.1375,0.012599603168354153,1.0,0.0,990.462432004734,8.4756546691545,1370.6286514446379,76.2361871144665,0.007244477292671231,0.0002485436688509266,100,1231.6832929232933,0.00010738503320121476
