phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,mu,epsilon,sample_size,K,M,S
0.7728250000000001,0.6697724999999999,0.027373269964266696,0.28488877086646636,0.035419752161571776,0.42535154976722156,-0.004012631721529662,0.0012518850060462066,0.1533623272977856,0.0016198816110325203,0.22897674553342462,7.801889771691878e-05,66.97725,2.4233721211361656,0.03070862053235216,0.024233721211361643,0.00033189377123948627,0.003384555845409293,5.503378449752056e-05,0.007951447444940458,0.0005025890975095814,0.07220071553197963,1.9989990248905993,4.005995367465308,2.7176643028334757,0.04408705859803825,0.9546698313055083,0.01969489856067784,0.005195799090548056,0.0004542870882900373,0.0007488170422686077,-17724.792938269296,-23.77466245729342,0.10305249999994916,quadratic,100,1.0,3.872038781812557e-06,8000,1.0,100,100
0.77373875,0.66995,0.0273686891036286,0.2848518598931506,0.0353720026347764,0.4251837598225993,-0.004022080977478941,0.0012509209286708455,0.15333244761388715,0.0016167226065268738,0.22887147938486013,7.839705705252829e-05,66.995,2.4464719495632887,0.030767828139755014,0.024464719495632878,0.000334526431663616,0.0033206480942256766,5.559706254676815e-05,0.007960664041184368,0.0005018757854197666,0.07219186552930007,1.9988695904254086,4.005506019505119,2.7167689413846157,0.04429657016900813,0.9545399554798789,0.019335037353231145,0.005194253849036984,0.0004632456000232179,0.0007649183484557336,-53552.63991488055,-22.159093183869878,0.10378875000150148,quadratic,100,1.0,4.297004704320844e-06,8000,1.0,100,100
0.7734275,0.66963,0.02737471688571422,0.28485472107631477,0.03539403096698036,0.4253912176520093,-0.004025839691387429,0.0012510890415417426,0.15348124957200315,0.001617590584174653,0.22920306672640609,7.828988280779637e-05,66.963,2.4494654518894525,0.030316286773778883,0.024494654518894512,0.0003345274621682115,0.0033168780714104644,5.4540748696282024e-05,0.007816584248332198,0.0005017139169687353,0.07233903745253806,1.9988796232385349,4.005537841741048,2.7173978955310667,0.04433766989172079,0.9545638648009264,0.019413385819021307,0.005158491520667984,0.0004493462006649192,0.0007563155728164397,-119576.13526306441,-25.566561107290227,0.10379750001959759,quadratic,100,1.0,4.768611697714475e-06,8000,1.0,100,100
0.77374375,0.66983375,0.02737328226207446,0.2848475513333836,0.03537771033636712,0.42525111840569896,-0.004024665040989609,0.0012510802177066924,0.15333758363285532,0.0016169180270686416,0.2289188677531629,7.830162179998365e-05,66.983375,2.4205574997043553,0.03069603941777344,0.02420557499704354,0.00033825168475179614,0.00331502767738401,5.466246038275896e-05,0.007875883005399235,0.000501783635907492,0.07219945613223074,1.9988544781625897,4.005367925977501,2.717425199457137,0.044556393923866885,0.9544876211068163,0.019476979362834698,0.005222675261552825,0.00045159599836010157,0.0007495034941552861,-6690.191373287519,-19.843974806444987,0.10391000000063572,quadratic,100,1.0,5.291978735958436e-06,8000,1.0,100,100
0.7736925,0.670025,0.02737267581710966,0.28483477430589077,0.03537926995170517,0.4251106664764612,-0.0040164695437195095,0.001251271660288294,0.1532969848170846,0.0016172725731324702,0.2287929328265134,7.818599743092821e-05,67.0025,2.4352605096785847,0.030230620962031208,0.02435260509678583,0.00033411625526361984,0.00332029738835342,5.44875771925571e-05,0.007830532848864374,0.0005020082788997142,0.07216613616319685,1.9988096765225476,4.00523187826147,2.7170724064701663,0.04440615283023043,0.9543974419029534,0.01938037268736932,0.005208874892082653,0.0004584169078673471,0.0007659206180280409,-149232.44620817676,-25.697026563636058,0.10366749997020556,quadratic,100,1.0,5.8727866131894766e-06,8000,1.0,100,100
0.77307875,0.6692987499999999,0.027371952754244703,0.2847995378378093,0.03540642237837311,0.42551930335714694,-0.004028196395170369,0.0012516369380585282,0.15340589763834384,0.0016190290291364607,0.22920392072799145,7.83549910222247e-05,66.929875,2.4482049514644397,0.030301135266479713,0.02448204951464438,0.0003362669509325027,0.0033127337841442174,5.4414525926050104e-05,0.00786741727632887,0.0005024131404779241,0.07229512088571405,1.9986861193347183,4.004721358524727,2.716741049054054,0.04440847528487038,0.9541630605900109,0.01954540788645711,0.00524766193681333,0.0004554975714067118,0.0007587543432918644,-19759.264997822018,-23.59669614987674,0.10377999999902329,quadratic,100,1.0,6.51733960488242e-06,8000,1.0,100,100
0.7732525,0.66979125,0.027375473545273317,0.28483042330090497,0.03540301977073894,0.42525252950214715,-0.004023329789388818,0.001251993689960081,0.1533593045410646,0.0016191265983104882,0.22896582262169687,7.832506782742729e-05,66.979125,2.4192331914007377,0.030512231051661898,0.024192331914007364,0.00033728977459596853,0.0033877666502298283,5.5064227715636895e-05,0.007941744304953749,0.0005025771381321217,0.0722309345032919,1.9987944196450254,4.005151836182045,2.7174431451530516,0.044113358651351964,0.9544454298038035,0.019577343564725784,0.005182141589755204,0.0004519450129585093,0.0007382752621523487,-10294.263016629093,-25.714254924396684,0.10346125000015104,quadratic,100,1.0,7.232633896483534e-06,8000,1.0,100,100
0.77298375,0.669415,0.027364297605423762,0.2848710690048192,0.0354008704651602,0.42555226429766185,-0.0040241747215924405,0.001251181792571077,0.1533641020524013,0.0016186391920542682,0.2291016813970428,7.83250149646384e-05,66.9415,2.3767788601382334,0.030532109916242285,0.02376778860138232,0.00033345403305009696,0.003318319466743632,5.547779930319663e-05,0.0077567106037497785,0.0005023770091328765,0.07221257609645287,1.998936944592717,4.005700236227416,2.7168622958964788,0.044635104998548246,0.9546751499111258,0.019593829214204876,0.005272395366947986,0.00045358378441416033,0.0007577609906301464,-33553.698853674905,-20.072820273973065,0.10356875000271662,quadratic,100,1.0,8.026433522257175e-06,8000,1.0,100,100
0.7737625,0.66991,0.027370423282041523,0.28481115996245693,0.03537315814871041,0.4251483930116836,-0.004024779685754032,0.001250846283752539,0.15342661202320534,0.0016165765124990417,0.22902570796555566,7.842572039961839e-05,66.991,2.4236169251760886,0.030342933176441603,0.024236169251760874,0.0003359175342660018,0.003389950794438004,5.486035587235623e-05,0.007891110022744771,0.0005017062131144182,0.07230921518404511,1.9987268663548248,4.0049581251345545,2.716379270790677,0.04466255151415107,0.9542697024927638,0.019767310551634047,0.0051612530267532005,0.000442587964681905,0.000737025058686813,-33467.60763458809,-25.932539810046414,0.1038524999999166,quadratic,100,1.0,8.90735463861044e-06,8000,1.0,100,100
0.7732874999999999,0.66956375,0.027368643687422523,0.2848298888558432,0.035392585147726474,0.42539622083161355,-0.004029974345318972,0.0012517034588225518,0.15334127695808042,0.0016186779934016162,0.22901669476294145,7.852993906180162e-05,66.956375,2.4350506892824635,0.030565378187583425,0.024350506892824617,0.0003309412658476595,0.0033410044795287577,5.5311336542291925e-05,0.007854056984568005,0.000502660801533459,0.07221321137244842,1.9987925476692785,4.005141680939671,2.716796027637676,0.04426961946975621,0.9543994834090126,0.01947592814046977,0.005258721270377907,0.00045561923999031174,0.0007527175428840995,-65877.91657929674,-26.336020518792598,0.1037237500003024,quadratic,100,1.0,9.884959046625586e-06,8000,1.0,100,100
