Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,sample_size,size,var_N,var_R
71.28075,2.6104462142515024,0.14613999999999225,quadratic,1e-06,0.004094404542612625,0.0033898699393947007,0.005339246643720592,3.908613276928497,0.04498343504767458,0.38463015115439403,0.004695054812671807,0,-572.9476459125564,-22.280755097763244,93.26615936814018,1.9152232564507026,0.7128075000000001,0.02610446214251502,0.8589475,0.035010244839903656,374.8090093050783,5.980889963150392,26.892792554504197,1.1270486005014788,0.22611015603694404,0.009496523447369625,4000,100,11.615534805922474,0.07816980285989203
71.21,2.6013265846486866,0.14693999598963353,quadratic,1.4000832056153952e-06,0.0041777340772102415,0.0034783024340210027,0.005525004634564733,3.9089981732890244,0.04466337469684965,0.3845661402717841,0.004689360805288189,0,-94409301239.63683,-17.51260356288431,93.27046535065878,1.8987602128038679,0.7121,0.02601326584648686,0.8590375,0.03456296563881636,374.7698519428453,5.981320017627355,26.907980618865825,1.1375848842036715,0.22615578401662306,0.009631232133009681,4000,100,11.627713900088894,0.07826466777308556
71.27925,2.5852987133985117,0.14658249598953652,quadratic,1.960232982646277e-06,0.004114496124331582,0.0034491514167692043,0.005482154500912326,3.908927886446005,0.044497038488715404,0.38460698436336827,0.004687609459241803,0,-94409303813.23099,-17.868251692267414,93.28653274003763,1.9162500224894352,0.7127925,0.025852987133985116,0.8593725,0.034267057704886195,374.8393003495457,5.9934252803479,26.888623825906063,1.1418921276736058,0.2259810467578421,0.009482946348868591,4000,100,11.608906604470832,0.07805851433675792
71.2395,2.5396140947002164,0.1467347351745838,quadratic,2.744489278096427e-06,0.0041499697882618845,0.003548700809257352,0.0057498094174907415,3.90957385123186,0.04529190589962182,0.38464468823943004,0.004679238780910671,0,-4132944356.7818165,-20.65059950851584,93.29898970844424,1.929165221507132,0.712395,0.025396140947002162,0.85913,0.03452380483086997,374.891660484168,6.078426724130147,26.913001933082832,1.162877400979908,0.22622622238455314,0.009699227536673566,4000,100,11.628234234846913,0.07827468619374481
71.34775,2.608221604369537,0.1466349999993532,quadratic,3.84251334625432e-06,0.004057496177096571,0.003294026758653681,0.005152297768843219,3.907509888242719,0.045318778121818996,0.3847030442650909,0.004637086654480192,0,-6659.753107173225,-19.773477847678496,93.26478691653267,1.9329625703638642,0.7134775,0.026082216043695365,0.8601125,0.034187166360346403,374.7822954407292,5.915348607898718,26.857429446972635,1.161503137043625,0.22600975259176193,0.009535185580292548,4000,100,11.588795920258008,0.07801332032493345
71.30225,2.621048442417652,0.14569249999999812,quadratic,5.379838403443687e-06,0.004121156985580707,0.0034277098340641833,0.005428795377477108,3.9091504694501937,0.04579808322876381,0.3846695667855188,0.004581199413661475,0,-78.38200045870474,-22.753275527950326,93.28786538022146,1.9638340622375061,0.7130225,0.026210484424176523,0.858715,0.03453909053521821,374.93815019071496,5.9228098220689995,26.872548116678992,1.1692119988836658,0.22623429497051117,0.009378967310819414,4000,100,11.591090723876322,0.07826361935955246
71.31575,2.5509903836549443,0.14608749999998052,quadratic,7.532221397586247e-06,0.004061620697237746,0.003266803200578086,0.005176999133730773,3.908108477081472,0.045863993585660845,0.38474920785397776,0.004614905067825089,0,-312.31973944139173,-22.738183420548182,93.2596340441613,1.9538074104861294,0.7131575,0.025509903836549445,0.859245,0.034329724365336815,374.9450935179074,5.925662368940671,26.8709130056902,1.1636848100702644,0.2262221473632785,0.009274082577995012,4000,100,11.597601137054136,0.07819019441901512
71.27375,2.595151428626083,0.14606250955144362,quadratic,1.0545736679737404e-05,0.004117142662626078,0.0033726235978867197,0.005378032090389034,3.908331524523795,0.04589518781111477,0.38454229752706554,0.004652088366844405,0,-57748004.94554013,-27.52940885017013,93.27621311770464,1.9538105228317015,0.7127374999999999,0.025951514286260826,0.8588,0.033736626980182836,374.71126846059065,5.9676620030823155,26.889783615181855,1.163480389374641,0.22593658846633466,0.009582546726839584,4000,100,11.614728309595364,0.07806380987894046
71.3455,2.561372630056002,0.14553749999868998,quadratic,1.47649088161426e-05,0.004102169772118105,0.0033892338065452617,0.005383829181131338,3.9077766008695374,0.045206066581569115,0.3845411628681004,0.004630396486902793,0,-14168.543313955386,-22.44127088522053,93.2785618203632,1.939553741736854,0.713455,0.025613726300560018,0.8589924999999999,0.033837995563419536,374.68822157050687,6.061987728146261,26.86925070176769,1.164329537083063,0.22616607412811823,0.00943074472147014,4000,100,11.598532739464215,0.07829416818816733
71.2445,2.605517175149686,0.14598499999978418,quadratic,2.0672100865923898e-05,0.0041731510925066,0.003424979882111156,0.005530592489091776,3.9090551019837108,0.04573054430567821,0.3844884481082104,0.004615845739267873,0,-11183.029621190171,-21.809557580041805,93.33936357952827,1.9671519922290686,0.7124449999999999,0.026055171751496856,0.8584299999999999,0.03440399831414948,374.7883023099003,6.132738336269059,26.894471029125086,1.1782728247449732,0.2262805261531156,0.009421071724563542,4000,100,11.613759238780206,0.07844915942445559
