Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
71.879875,2.732571130707305,0.12167708138807558,quadratic,1e-08,0.003274961598593301,0.0018595674808886491,3.9096000477248114,0.045750337660506825,0.3846153041591302,0.004659600394295771,0,399239887622.6894,-86.78191953518372,93.31108164359848,1.950446491130754,0.71879875,0.027325711307073057,0.8404637499999998,0.03020550340480191,374.9218630147371,6.028964910320522,26.899063548671553,1.1684181724728886,0.22619856640189753,0.009480520097917573,100,11.614091015501705,0.0782696342084773
71.879875,2.732571130707305,0.12167708138807558,quadratic,1.1905772393787845e-08,0.003274961598593301,0.0018595674808886491,3.9096000477248114,0.045750337660506825,0.3846153041591302,0.004659600394295771,0,399239887622.6894,-86.78191953518372,93.31108164359848,1.950446491130754,0.71879875,0.027325711307073057,0.8404637499999998,0.03020550340480191,374.9218630147371,6.028964910320522,26.899063548671553,1.1684181724728886,0.22619856640189753,0.009480520097917573,100,11.614091015501705,0.0782696342084773
71.879875,2.732571130707305,0.12167708138807558,quadratic,1.4174741629268047e-08,0.003274961598593301,0.0018595674808886491,3.9096000477248114,0.045750337660506825,0.3846153041591302,0.004659600394295771,0,399239887622.6894,-86.78191953518372,93.31108164359848,1.950446491130754,0.71879875,0.027325711307073057,0.8404637499999998,0.03020550340480191,374.9218630147371,6.028964910320522,26.899063548671553,1.1684181724728886,0.22619856640189753,0.009480520097917573,100,11.614091015501705,0.0782696342084773
71.879875,2.732571130707305,0.12167708138807558,quadratic,1.6876124757881487e-08,0.003274961598593301,0.0018595674808886491,3.9096000477248114,0.045750337660506825,0.3846153041591302,0.004659600394295771,0,399239887622.6894,-86.78191953518372,93.31108164359848,1.950446491130754,0.71879875,0.027325711307073057,0.8404637499999998,0.03020550340480191,374.9218630147371,6.028964910320522,26.899063548671553,1.1684181724728886,0.22619856640189753,0.009480520097917573,100,11.614091015501705,0.0782696342084773
71.8805,2.7327128919811536,0.12167333138807558,quadratic,2.009233002565046e-08,0.00327473236074286,0.001859567416507236,3.9095993209945816,0.04575088225842263,0.38461533641095447,0.004659638318804744,0,399239887622.65955,-86.81265943670186,93.31108217076134,1.9504458395358684,0.718805,0.02732712891981154,0.84046625,0.030202981821957575,374.92183567754853,6.028954084881761,26.89903617407192,1.1684288245064054,0.2261985859810129,0.009480523998643737,100,11.614069323350627,0.07826962897850122
71.880375,2.732547320610386,0.12167333138807558,quadratic,2.3921470814626387e-08,0.0032750174892285998,0.001859567614386101,3.909598428599847,0.04575266192964614,0.3846153163722454,0.004659616948542916,0,399239887622.6598,-86.8123435953468,93.31108284118119,1.9504451646336824,0.7188037500000001,0.027325473206103866,0.8404649999999999,0.0302015525263189,374.92178788781945,6.028961346556963,26.899053521140914,1.168396865094602,0.22619887136097414,0.009480322076481905,100,11.614093648230522,0.07826992977285172
71.880375,2.732547320610386,0.12167333138807558,quadratic,2.848035868435805e-08,0.0032750174892285998,0.001859567614386101,3.909598428599847,0.04575266192964614,0.3846153163722454,0.004659616948542916,0,399239887622.6598,-86.8123435953468,93.31108284118119,1.9504451646336824,0.7188037500000001,0.027325473206103866,0.8404649999999999,0.0302015525263189,374.92178788781945,6.028961346556963,26.899053521140914,1.168396865094602,0.22619887136097414,0.009480322076481905,100,11.614093648230522,0.07826992977285172
71.880375,2.732547320610386,0.12167333138807558,quadratic,3.3908066818940527e-08,0.0032750174892285998,0.001859567614386101,3.909598428599847,0.04575266192964614,0.3846153163722454,0.004659616948542916,0,399239887622.6598,-86.8123435953468,93.31108284118119,1.9504451646336824,0.7188037500000001,0.027325473206103866,0.8404649999999999,0.0302015525263189,374.92178788781945,6.028961346556963,26.899053521140914,1.168396865094602,0.22619887136097414,0.009480322076481905,100,11.614093648230522,0.07826992977285172
71.880375,2.732593065089458,0.12167208138807559,quadratic,4.037017258596558e-08,0.003275017489145359,0.001859567623054353,3.9095981191591442,0.045752675696938645,0.38461531749887057,0.004659610509160525,0,399239887622.66003,-86.81213670925685,93.31108299828335,1.9504451996568077,0.7188037500000001,0.027325930650894587,0.8404637499999998,0.03020177868830741,374.92174790605986,6.02893538351901,26.89902629993256,1.168404194737844,0.22619951390273285,0.009480092339524468,100,11.614068846599844,0.07827057144797582
71.88075,2.7328152951672386,0.12166833138807559,quadratic,4.8063808630643886e-08,0.003275015202326184,0.001859567184992109,3.9095924346945177,0.04574847004272368,0.3846153753560419,0.004659591603542189,0,399239887622.65967,-86.81252463512823,93.31108841316785,1.9504509397844458,0.7188075,0.027328152951672388,0.8404637499999998,0.03020177868830741,374.92143788315695,6.028855185260957,26.898876395917142,1.1682684061781967,0.22620029950013426,0.009479429530304598,100,11.613963390496538,0.07827131253986525
71.880875,2.7331180425248744,0.12166583138807559,quadratic,5.72236765935022e-08,0.0032745449411175987,0.0018598687242625887,3.909590151123007,0.04575135057357866,0.3846152938001641,0.004659621942648287,0,399239887622.6578,-86.81450024244289,93.31109149802373,1.9504475084316653,0.7188087499999999,0.027331180425248746,0.8404625,0.030202004796867372,374.9212558236737,6.029057168239705,26.898946117965274,1.1681933220815781,0.22620085585835562,0.009479782493529824,100,11.614050968207255,0.07827193163336904
